triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
0110111_1100111_000,y,0,1.25546ms,939.447µs,5.443239ms,7.638146ms
0011111_0001111_011,y,0,1.164343ms,898.817µs,5.20417ms,7.26733ms
111011_011000_01000,y,0,1.288589ms,729.405µs,4.928418ms,6.946412ms
100110111_011011_00,y,0,1.263985ms,1.273159ms,7.937091ms,10.474235ms
0000000000_011111_1,y,0,1.067354ms,610.205µs,1.376612ms,3.054171ms
001111111_010000_11,y,0,1.123048ms,798.517µs,3.047378ms,4.968943ms
010110001000_0111_1,y,0,1.382513ms,898.754µs,6.025138ms,8.306405ms
0110110001000_000_1,y,0,1.249881ms,913.618µs,5.836375ms,7.999874ms
01011100111_011_000,y,0,1.343848ms,991.026µs,6.383887ms,8.718761ms
01010111111_111_000,y,0,1.183003ms,826.079µs,4.114756ms,6.123838ms
11010111_01111_0000,y,0,1.194452ms,926.186µs,3.774367ms,5.895005ms
011010011011_0100_1,y,0,1.485162ms,1.453615ms,11.595395ms,14.534172ms
00100000_010000_000,y,0,1.189014ms,976.491µs,4.966767ms,7.132272ms
01010100_01111_1000,y,0,1.308372ms,1.51789ms,10.313324ms,13.139586ms
010011010000_0111_1,y,0,1.306425ms,1.673865ms,8.321322ms,11.301612ms
10010011000_0111_00,y,0,1.265274ms,1.143235ms,7.760626ms,10.169135ms
0100100_0101000_111,y,0,1.355208ms,1.141168ms,6.642258ms,9.138634ms
0110001011111_000_1,y,0,1.268872ms,1.039462ms,5.302298ms,7.610632ms
01101101111_111_000,y,0,1.210336ms,869.316µs,4.112538ms,6.19219ms
10100010000_0111_00,y,0,1.219952ms,902.707µs,4.328208ms,6.450867ms
01010001111_0111_00,y,0,1.303951ms,1.410948ms,8.555057ms,11.269956ms
001011001000_000_11,y,0,1.260814ms,1.289157ms,7.145019ms,9.69499ms
010100111_010000_11,y,0,1.280223ms,1.382368ms,7.930553ms,10.593144ms
0100110001000_000_1,y,0,1.26541ms,1.006232ms,5.388487ms,7.660129ms
100001000_01111_000,y,0,1.13813ms,765.121µs,3.235867ms,5.139118ms
0101000_011111_0100,y,0,1.358945ms,1.347154ms,8.74564ms,11.451739ms
010000110000_011_00,y,0,1.266983ms,687.946µs,4.141944ms,6.096873ms
00010101000_0000_11,y,0,1.213098ms,1.134168ms,5.889651ms,8.236917ms
01010000_00100_0111,y,0,1.363225ms,1.059795ms,6.805822ms,9.228842ms
001110111_0100100_1,y,0,1.29715ms,920.012µs,5.294167ms,7.511329ms
010101000_00111_011,y,0,1.388949ms,1.815874ms,13.091887ms,16.29671ms
01000000_0110111_11,y,0,1.179286ms,830.099µs,3.286594ms,5.295979ms
01010001000_1111_00,y,0,1.212827ms,879.924µs,3.465561ms,5.558312ms
01000111010000_00_1,y,0,1.244664ms,1.2502ms,7.631345ms,10.126209ms
0110111_110111_0000,y,0,1.182748ms,916.008µs,3.344778ms,5.443534ms
0100011011111_11_00,y,0,1.221853ms,1.047151ms,4.833571ms,7.102575ms
0110000_10111_01000,y,0,1.227307ms,940.472µs,5.236458ms,7.404237ms
0101101100111_11_00,y,0,1.38063ms,1.118984ms,6.616346ms,9.11596ms
10111011_00000_0111,y,0,1.181743ms,747.648µs,2.760239ms,4.68963ms
0101110000_01111_11,y,0,1.248279ms,1.025039ms,6.549612ms,8.82293ms
01010000_1111011_00,y,0,1.201462ms,862.597µs,3.314029ms,5.378088ms
01011111_001000_000,y,0,1.238034ms,985.98µs,4.229094ms,6.453108ms
01101011111_1111_00,y,0,1.161808ms,904.335µs,4.007428ms,6.073571ms
01001100000_111_000,y,0,1.165109ms,938.488µs,5.341938ms,7.445535ms
010111_101011_00100,y,0,1.393582ms,897.524µs,5.487973ms,7.779079ms
0100011000_1111_000,y,0,1.176969ms,726.449µs,3.749146ms,5.652564ms
010110111_00100_011,y,0,1.484458ms,1.151175ms,5.996913ms,8.632546ms
0010110000_01000_11,y,0,1.228029ms,1.27943ms,6.253278ms,8.760737ms
01101000000_1111_00,y,0,1.15712ms,903.384µs,3.277115ms,5.337619ms
11101111_0100100_00,y,0,1.226127ms,636.417µs,3.010063ms,4.872607ms
0100001000_10111_00,y,0,1.198847ms,583.726µs,2.577774ms,4.360347ms
011000100_010111_00,y,0,1.390077ms,1.153073ms,7.655806ms,10.198956ms
01010000_1010111_00,y,0,1.365567ms,890.358µs,4.943128ms,7.199053ms
01010100000_0000_11,y,0,1.209261ms,891.611µs,5.309901ms,7.410773ms
0101110000100_000_1,y,0,1.273688ms,1.007581ms,5.388851ms,7.67012ms
0000110000_01111_11,y,0,1.12976ms,762.698µs,2.28984ms,4.182298ms
100011111_010000_00,y,0,1.204124ms,953.235µs,4.897143ms,7.054502ms
01101000_11111_0100,y,0,1.233243ms,1.039491ms,4.951529ms,7.224263ms
010100000_000100_11,y,0,1.204421ms,1.037174ms,4.134181ms,6.375776ms
0010000_01000_10000,y,0,1.140391ms,646ns,77ns,1.141114ms
00100000_00000_0111,y,0,1.134248ms,739.621µs,3.157908ms,5.031777ms
000100111_0010000_1,y,0,1.216897ms,1.175998ms,5.266772ms,7.659667ms
001001000_0100000_1,y,0,1.240427ms,751.912µs,4.139127ms,6.131466ms
1001001111_01000_00,y,0,1.235912ms,1.325919ms,7.743349ms,10.30518ms
010000000_1011_0000,y,0,1.129083ms,663.94µs,2.534905ms,4.327928ms
001010000_01111_000,y,0,1.21839ms,912.383µs,4.3519ms,6.482673ms
010000100000_000_11,y,0,1.155754ms,688.176µs,2.283697ms,4.127627ms
010110011011_0000_1,y,0,1.32339ms,1.033284ms,7.276787ms,9.633461ms
01110000_101111_000,y,0,1.158786ms,820.219µs,4.007713ms,5.986718ms
01001010010100_00_1,y,0,1.597499ms,1.008425ms,6.881079ms,9.487003ms
0011000000_001000_1,y,0,1.173261ms,1.004107ms,4.596991ms,6.774359ms
01101111_001000_000,y,0,1.232939ms,671.481µs,3.404498ms,5.308918ms
0010100_010000_0111,y,0,1.378662ms,1.072341ms,6.30666ms,8.757663ms
0101000_11011_00100,y,0,1.287463ms,4.933µs,1.768µs,1.294164ms
01011011_10000_0100,y,0,1.374052ms,1.15918ms,7.893218ms,10.42645ms
0110000000_11011_00,y,0,1.154858ms,653.104µs,2.772944ms,4.580906ms
0110110111_010000_1,y,0,1.287897ms,758.398µs,3.803601ms,5.849896ms
01100000_01000_1011,y,0,1.254487ms,1.00076ms,5.369245ms,7.624492ms
1101110111_01000_00,y,0,1.209769ms,727.767µs,2.503914ms,4.44145ms
001010100_01000_011,y,0,1.603742ms,1.196951ms,10.047569ms,12.848262ms
10110000_011111_000,y,0,1.16139ms,913.408µs,4.02589ms,6.100688ms
101000000_011011_00,y,0,1.225224ms,1.141926ms,5.296733ms,7.663883ms
0110001000_11011_00,y,0,1.259475ms,811.806µs,3.718077ms,5.789358ms
0101111_0010111_011,y,0,1.399505ms,989.715µs,7.739778ms,10.128998ms
00111001111_011_000,y,0,1.275197ms,1.117507ms,6.204041ms,8.596745ms
01011000_00000_0111,y,0,1.238819ms,1.153436ms,5.947909ms,8.340164ms
01011111111011_00_1,y,0,1.161523ms,715.566µs,2.575277ms,4.452366ms
0100101001000_11_00,y,0,1.409828ms,794.559µs,5.245296ms,7.449683ms
0010001010000_000_1,y,0,1.224627ms,903.022µs,3.59907ms,5.726719ms
010011111_0000100_1,y,0,1.200061ms,663.882µs,3.274631ms,5.138574ms
00010000100_00000_1,y,0,1.162469ms,723.45µs,2.868554ms,4.754473ms
11011000_01111_0000,y,0,1.160505ms,848.345µs,3.925902ms,5.934752ms
010101000_0111111_1,y,0,1.252007ms,1.325389ms,6.360983ms,8.938379ms
01110111_00100_1011,y,0,1.268965ms,701.875µs,3.705198ms,5.676038ms
00001000_0010000_11,y,0,1.116319ms,897.784µs,3.139128ms,5.153231ms
00100101000_011_000,y,0,1.336097ms,1.06047ms,5.594881ms,7.991448ms
0011000000_01000_11,y,0,1.191316ms,1.005768ms,4.270825ms,6.467909ms
0110000_001111_1011,y,0,1.194976ms,1.049643ms,5.973935ms,8.218554ms
100110111_010111_00,y,0,1.304761ms,1.228524ms,7.44066ms,9.973945ms
010010111_00100_011,y,0,1.501207ms,1.4362ms,9.671124ms,12.608531ms
010000000100_0000_1,y,0,1.132045ms,663.649µs,2.443978ms,4.239672ms
001110001000_000_11,y,0,1.178186ms,1.013209ms,5.15954ms,7.350935ms
0001000100_0000_111,y,0,1.14513ms,713.048µs,2.686329ms,4.544507ms
01101000_00000_0111,y,0,1.255402ms,956.343µs,5.00443ms,7.216175ms
0111010000_01111_11,y,0,1.23588ms,1.036196ms,6.382475ms,8.654551ms
01010000000000_00_1,y,0,1.141782ms,858.199µs,2.850316ms,4.850297ms
10110110000_0111_00,y,0,1.250399ms,1.065436ms,5.818063ms,8.133898ms
01011111_01100000_1,y,0,1.204184ms,1.1082ms,5.10395ms,7.416334ms
00110111_01000000_1,y,0,1.186431ms,1.118566ms,4.704972ms,7.009969ms
0110011011000_000_1,y,0,1.2677ms,1.297865ms,8.260597ms,10.826162ms
0100110000_10000_00,y,0,1.202531ms,1.184064ms,7.039942ms,9.426537ms
010100111_01111_000,y,0,1.258663ms,1.374753ms,8.081149ms,10.714565ms
01001100011000_00_1,y,0,1.393438ms,1.117274ms,8.797334ms,11.308046ms
01011011_01010000_1,y,0,1.434455ms,1.325336ms,8.407833ms,11.167624ms
101100000_010000_00,y,0,1.150406ms,896.828µs,4.346577ms,6.393811ms
010101100000_000_11,y,0,1.212578ms,1.180292ms,6.133454ms,8.526324ms
010111011_10111_000,y,0,1.292047ms,788.31µs,4.511462ms,6.591819ms
0100100_0011000_011,y,0,1.403099ms,1.384548ms,9.981477ms,12.769124ms
1100111_0111011_000,y,0,1.187415ms,891.952µs,5.080726ms,7.160093ms
00001010100_01111_1,y,0,1.262217ms,988.424µs,4.219975ms,6.470616ms
00110000_111011_000,y,0,1.172854ms,797.812µs,3.234498ms,5.205164ms
011011111111_000_11,y,0,1.091428ms,693.988µs,2.14797ms,3.933386ms
0011111_1001111_000,y,0,1.136787ms,871.955µs,4.253549ms,6.262291ms
0101100000_0100_111,y,0,1.210788ms,1.114404ms,5.909442ms,8.234634ms
00101000_100111_000,y,0,1.263484ms,776.614µs,5.074824ms,7.114922ms
01110110111_00000_1,y,0,1.16526ms,687.844µs,2.202506ms,4.05561ms
0111001000_10000_00,y,0,1.211936ms,995.544µs,6.105098ms,8.312578ms
0111011011_0000_111,y,0,1.166111ms,752.205µs,3.31306ms,5.231376ms
10010110111_0111_00,y,0,1.343741ms,1.271318ms,7.505353ms,10.120412ms
010110011011_0100_1,y,0,1.483191ms,1.36987ms,11.639294ms,14.492355ms
0101000_011111_1011,y,0,1.296873ms,987.497µs,5.183352ms,7.467722ms
01110000_001000_000,y,0,1.156331ms,841.593µs,4.88273ms,6.880654ms
01010000_0111011_00,y,0,1.330016ms,1.261109ms,5.515847ms,8.106972ms
01000110010100_00_1,y,0,1.461148ms,918.748µs,7.473894ms,9.85379ms
000001000000_0111_1,y,0,1.127656ms,532.538µs,1.697251ms,3.357445ms
01110001001000_00_1,y,0,1.270604ms,937.584µs,5.237469ms,7.445657ms
1000000_01111_01000,y,0,1.123555ms,987.67µs,3.776632ms,5.887857ms
00100111_01000_1111,y,0,1.235031ms,990.818µs,4.692121ms,6.91797ms
01100000_1100111_00,y,0,1.201901ms,810.423µs,4.981384ms,6.993708ms
1001000_001000_0111,y,0,1.264805ms,915.298µs,5.043988ms,7.224091ms
01000000_1110111_00,y,0,1.119377ms,702.967µs,2.03618ms,3.858524ms
01010000_00100_1111,y,0,1.228875ms,828.076µs,4.178888ms,6.235839ms
010010011000_000_11,y,0,1.267979ms,952.887µs,5.687298ms,7.908164ms
010010100_0111111_1,y,0,1.324138ms,806.668µs,4.088912ms,6.219718ms
011000_001000_01111,y,0,1.254888ms,1.021122ms,4.84396ms,7.11997ms
10001110000_0111_00,y,0,1.229004ms,1.102811ms,6.591532ms,8.923347ms
101111_010100_01111,y,0,1.267228ms,379.886µs,1.325853ms,2.972967ms
111111_001000_01000,y,0,1.140792ms,747.47µs,2.750238ms,4.6385ms
00111011111_111_000,y,0,1.156191ms,822.101µs,3.79417ms,5.772462ms
001111_100111_00000,y,0,1.179537ms,1.097674ms,6.180638ms,8.457849ms
0100011001000_000_1,y,0,1.248543ms,992.094µs,5.610126ms,7.850763ms
0111000100100_11_00,y,0,1.272529ms,948.124µs,5.554461ms,7.775114ms
0010011000100_000_1,y,0,1.29677ms,850.638µs,5.391023ms,7.538431ms
0000010100_011011_1,y,0,1.267085ms,704.502µs,3.481535ms,5.453122ms
01111011_01010000_1,y,0,1.262344ms,781.603µs,4.226031ms,6.269978ms
101111_001111_01000,y,0,1.219547ms,769.427µs,4.164792ms,6.153766ms
00100111_0011111_11,y,0,1.162294ms,891.955µs,4.99642ms,7.050669ms
001000000_10111_000,y,0,1.115805ms,666.484µs,2.306213ms,4.088502ms
0101111111_011000_1,y,0,1.222997ms,1.088821ms,4.985579ms,7.297397ms
01001000_1110111_00,y,0,1.233714ms,555.492µs,3.000108ms,4.789314ms
010001000000_011_00,y,0,1.2155ms,868.914µs,3.490343ms,5.574757ms
01101110000_00000_1,y,0,1.145981ms,798.742µs,3.746065ms,5.690788ms
00101111111_011_000,y,0,1.208637ms,1.010254ms,4.129924ms,6.348815ms
0010000100_0000_111,y,0,1.148899ms,735.679µs,2.675771ms,4.560349ms
1010001000_0111_000,y,0,1.24277ms,937.875µs,4.659975ms,6.84062ms
0110101111_001111_1,y,0,1.212588ms,1.195617ms,5.936413ms,8.344618ms
01001001000_1111_00,y,0,1.237572ms,757.347µs,3.21719ms,5.212109ms
00011000_010111_011,y,0,1.347387ms,1.095754ms,5.358182ms,7.801323ms
001110000_0111_1011,y,0,1.254559ms,1.040969ms,6.211182ms,8.50671ms
0111010000_0100_111,y,0,1.233318ms,884.011µs,5.577831ms,7.69516ms
0101011011_000100_1,y,0,1.408283ms,879.144µs,5.457166ms,7.744593ms
0111101011_0100_111,y,0,1.278871ms,808.519µs,5.013566ms,7.100956ms
0100000100_1011_000,y,0,1.212826ms,564.778µs,2.81787ms,4.595474ms
1011101111_01111_00,y,0,1.159498ms,725.365µs,3.262874ms,5.147737ms
011000000_11111_000,y,0,1.090275ms,763.587µs,2.303224ms,4.157086ms
01010000_0111111_11,y,0,1.160783ms,842.921µs,3.951031ms,5.954735ms
01111110111_111_000,y,0,1.092944ms,603ns,81ns,1.093628ms
01010000_1100000_00,y,0,1.179153ms,911.756µs,5.207575ms,7.298484ms
011111_100000_00100,y,0,1.12354ms,28.614µs,11.325µs,1.163479ms
01111101111_01000_1,y,0,1.171622ms,681.041µs,2.586357ms,4.43902ms
0110000100_010000_1,y,0,1.210423ms,939.27µs,4.998071ms,7.147764ms
10010110000_0111_00,y,0,1.271047ms,1.263322ms,7.972776ms,10.507145ms
000110000_0001000_1,y,0,1.136782ms,953.992µs,4.953889ms,7.044663ms
10000100_010111_000,y,0,1.198411ms,863.313µs,4.753675ms,6.815399ms
001110111_0010100_1,y,0,1.272224ms,978.315µs,5.756387ms,8.006926ms
0110011011111_11_00,y,0,1.218327ms,1.041317ms,5.009849ms,7.269493ms
0111011111_01000_00,y,0,1.200279ms,682.816µs,3.361581ms,5.244676ms
00101100000_011_000,y,0,1.287114ms,1.160634ms,6.385527ms,8.833275ms
0110111_0010111_000,y,0,1.317877ms,1.071817ms,5.304929ms,7.694623ms
0100100111_011111_1,y,0,1.243463ms,957.401µs,4.716562ms,6.917426ms
011100000_01111_000,y,0,1.20141ms,960.352µs,4.501577ms,6.663339ms
01101101000_1011_00,y,0,1.396206ms,1.261453ms,8.030096ms,10.687755ms
00110111_00100000_1,y,0,1.205126ms,966.538µs,4.142835ms,6.314499ms
01011000_00100_0111,y,0,1.388288ms,1.347866ms,7.668637ms,10.404791ms
0111101100111_11_00,y,0,1.228581ms,816.701µs,3.724592ms,5.769874ms
0010010001000_000_1,y,0,1.233763ms,677.401µs,3.318705ms,5.229869ms
01011101111_011_000,y,0,1.287286ms,1.031208ms,4.319501ms,6.637995ms
0110110111_001000_1,y,0,1.307523ms,601.465µs,3.201423ms,5.110411ms
01011001000_0100_11,y,0,1.325662ms,1.432009ms,10.050943ms,12.808614ms
0111010111_01000_11,y,0,1.261931ms,963.211µs,4.689358ms,6.9145ms
0011111_0011000_011,y,0,1.247755ms,1.157981ms,6.587506ms,8.993242ms
00101111_01111011_1,y,0,1.229223ms,780.837µs,3.894646ms,5.904706ms
0100001100100_000_1,y,0,1.266368ms,922.263µs,5.151537ms,7.340168ms
0101010000_00100_11,y,0,1.365326ms,1.230378ms,6.652252ms,9.247956ms
10010101000_0111_00,y,0,1.325141ms,1.155693ms,10.220275ms,12.701109ms
01100010000_0000_11,y,0,1.182647ms,879.111µs,3.511357ms,5.573115ms
100100_011000_01111,y,0,1.261832ms,1.134335ms,7.995056ms,10.391223ms
0101011000_011011_1,y,0,1.495153ms,1.478285ms,11.582527ms,14.555965ms
001110011011_0000_1,y,0,1.255128ms,1.013992ms,5.73318ms,8.0023ms
01010100_01111_1011,y,0,1.477562ms,1.305381ms,8.852284ms,11.635227ms
010101001000_011_00,y,0,1.562665ms,1.595965ms,10.916454ms,14.075084ms
01101001000_00100_1,y,0,1.418703ms,1.15978ms,6.669631ms,9.248114ms
010000100_0010000_1,y,0,1.225479ms,778.676µs,4.040052ms,6.044207ms
001111111_001000_11,y,0,1.105907ms,792.887µs,3.051995ms,4.950789ms
011101101000_000_11,y,0,1.301372ms,940.915µs,4.97886ms,7.221147ms
0110100000_01000_11,y,0,1.258509ms,1.060961ms,5.246045ms,7.565515ms
01000000_010111_011,y,0,1.257969ms,1.190113ms,6.427408ms,8.87549ms
01110110111_01000_1,y,0,1.285933ms,743.834µs,3.276809ms,5.306576ms
001011010000_0111_1,y,0,1.355173ms,1.007788ms,6.470479ms,8.83344ms
00100101000_111_000,y,0,1.197876ms,8.737µs,10.099µs,1.216712ms
0101000000100_000_1,y,0,1.192286ms,883.378µs,3.471026ms,5.54669ms
0000011000_011011_1,y,0,1.203237ms,791.614µs,3.033526ms,5.028377ms
01111111111011_00_1,y,0,1.133334ms,706.443µs,1.69485ms,3.534627ms
0111111011_0100_111,y,0,1.213082ms,673.493µs,2.970718ms,4.857293ms
010011000_00100_111,y,0,1.252777ms,1.071851ms,6.22453ms,8.549158ms
001001100000_0111_1,y,0,1.225153ms,870.794µs,3.527916ms,5.623863ms
00111111_000100_011,y,0,1.224104ms,807.959µs,3.420691ms,5.452754ms
001001000_0110000_1,y,0,1.260188ms,772.538µs,4.348945ms,6.381671ms
01111111_0000000_11,y,0,1.079231ms,697.472µs,1.517527ms,3.29423ms
00100000_010000_011,y,0,1.253614ms,1.038034ms,4.456716ms,6.748364ms
00111100111_011_000,y,0,1.265726ms,765.935µs,5.107717ms,7.139378ms
0010110000_00100_11,y,0,1.249244ms,1.174568ms,7.164708ms,9.58852ms
0110001010000_000_1,y,0,1.268829ms,862.151µs,5.030697ms,7.161677ms
0010110001000_000_1,y,0,1.296812ms,950.351µs,5.694611ms,7.941774ms
01110000_1011011_00,y,0,1.267136ms,914.906µs,5.574228ms,7.75627ms
0010100_010000_1111,y,0,1.229039ms,837.19µs,4.359062ms,6.425291ms
01000000_0110000_11,y,0,1.133216ms,904.948µs,3.784544ms,5.822708ms
0100001000_01111_00,y,0,1.203162ms,786.231µs,3.377607ms,5.367ms
101011011_0111_0000,y,0,1.262566ms,724.35µs,4.765132ms,6.752048ms
00011010000_01111_1,y,0,1.198914ms,935.796µs,3.529917ms,5.664627ms
001101000_00100_011,y,0,1.410849ms,1.269347ms,9.905629ms,12.585825ms
10100000_0111011_00,y,0,1.257296ms,959.841µs,4.016817ms,6.233954ms
01111001111_111_000,y,0,1.155749ms,717.07µs,3.460078ms,5.332897ms
010011111_0100100_1,y,0,1.311222ms,1.038898ms,6.383826ms,8.733946ms
0101011011111_11_00,y,0,1.323797ms,836.826µs,5.1541ms,7.314723ms
0111011_1000000_000,y,0,1.147687ms,768.771µs,2.946497ms,4.862955ms
0101011011000_000_1,y,0,1.359447ms,1.273541ms,8.288303ms,10.921291ms
01000110000_1111_00,y,0,1.181143ms,685.906µs,3.659455ms,5.526504ms
00100000_00000_1111,y,0,1.09677ms,839.223µs,2.248463ms,4.184456ms
01011000_011011_000,y,0,1.403928ms,1.403169ms,7.927094ms,10.734191ms
01010011000_0100_11,y,0,1.351422ms,1.526673ms,10.798535ms,13.67663ms
0101000_111111_0100,y,0,1.21373ms,931.432µs,4.832304ms,6.977466ms
0110111_110111_0100,y,0,1.293979ms,874.672µs,4.58893ms,6.757581ms
01110110000_0000_11,y,0,1.150735ms,897.317µs,4.191817ms,6.239869ms
01001010100_01111_1,y,0,1.499604ms,927.758µs,6.340813ms,8.768175ms
110111011_01111_000,y,0,1.180627ms,643.389µs,2.918164ms,4.74218ms
00011011111_0000_11,y,0,1.143856ms,939.624µs,3.783429ms,5.866909ms
01100000_1010111_00,y,0,1.21065ms,857.657µs,5.212621ms,7.280928ms
010010110000_000_11,y,0,1.268407ms,1.205251ms,6.234631ms,8.708289ms
0101111111_000100_1,y,0,1.173524ms,724.925µs,2.584081ms,4.48253ms
0001000000_000000_1,y,0,1.067858ms,709.907µs,2.39272ms,4.170485ms
01000001010100_00_1,y,0,1.311495ms,908.784µs,4.732442ms,6.952721ms
001010100_01000_111,y,0,1.375545ms,901.258µs,7.116493ms,9.393296ms
00011000_00111_0111,y,0,1.255099ms,922.293µs,5.907214ms,8.084606ms
010101101111_011_00,y,0,1.468474ms,1.659947ms,8.48321ms,11.611631ms
0101001011111_000_1,y,0,1.326374ms,1.007444ms,6.320736ms,8.654554ms
01111011_00110000_1,y,0,1.218294ms,707.73µs,3.315282ms,5.241306ms
11001111_0100000_00,y,0,1.180919ms,695.025µs,2.785315ms,4.661259ms
00111111011_00100_1,y,0,1.220302ms,895.153µs,3.337215ms,5.45267ms
0100000100_0111_000,y,0,1.216998ms,756.646µs,3.553053ms,5.526697ms
0101110001000_000_1,y,0,1.237985ms,1.115466ms,6.604403ms,8.957854ms
01010000_0010000_11,y,0,1.24248ms,1.074026ms,4.426616ms,6.743122ms
010110111_000000_11,y,0,1.182361ms,1.213495ms,3.259059ms,5.654915ms
010110111_11011_000,y,0,1.296684ms,814.929µs,4.502229ms,6.613842ms
01100000_01000_0111,y,0,1.22272ms,1.208649ms,6.232951ms,8.66432ms
01101100011000_00_1,y,0,1.268904ms,1.289087ms,8.429581ms,10.987572ms
0111011011111_11_00,y,0,1.206553ms,723.962µs,2.88068ms,4.811195ms
0100100_0011000_111,y,0,1.269164ms,1.024756ms,6.235001ms,8.528921ms
101000000_010111_00,y,0,1.24787ms,1.058419ms,4.98354ms,7.289829ms
01010101000_0100_11,y,0,1.436116ms,1.771009ms,13.607774ms,16.814899ms
01011011_01000_1000,y,0,1.363815ms,960.729µs,7.925245ms,10.249789ms
010111_011011_00000,y,0,1.298868ms,1.154706ms,5.233369ms,7.686943ms
1001000100_0111_000,y,0,1.210483ms,904.201µs,4.789301ms,6.903985ms
01001000_0001000_11,y,0,1.237882ms,837.018µs,3.928531ms,6.003431ms
010000110000_111_00,y,0,1.183058ms,638.679µs,2.769895ms,4.591632ms
011000100_110111_00,y,0,1.246576ms,792.676µs,3.710459ms,5.749711ms
101001111_0111_0000,y,0,1.197462ms,998.655µs,4.984181ms,7.180298ms
01011111_001000_011,y,0,1.320758ms,899.071µs,4.610775ms,6.830604ms
010000000_0111_0000,y,0,1.123069ms,1.00196ms,3.296318ms,5.421347ms
1001110000_01111_00,y,0,1.195506ms,1.187731ms,5.914221ms,8.297458ms
011110011011_0000_1,y,0,1.227523ms,808.602µs,3.423205ms,5.45933ms
0101000100000_000_1,y,0,1.213281ms,763.332µs,3.950341ms,5.926954ms
001011010000_000_11,y,0,1.262134ms,1.053566ms,6.24462ms,8.56032ms
0100100100100_11_00,y,0,1.384651ms,666.721µs,3.826351ms,5.877723ms
0010011000_1011_000,y,0,1.250322ms,980.815µs,5.132603ms,7.36374ms
0110000000_10111_00,y,0,1.142445ms,989.268µs,3.308097ms,5.43981ms
01010000_01011_0100,y,0,1.492224ms,1.595412ms,14.486534ms,17.57417ms
10111011_01000_0111,y,0,1.285366ms,711.933µs,3.861495ms,5.858794ms
001101000_0010000_1,y,0,1.264407ms,1.194193ms,6.247855ms,8.706455ms
00110111_01100000_1,y,0,1.218276ms,1.086611ms,6.158311ms,8.463198ms
00101000_111111_000,y,0,1.148432ms,892.157µs,3.308064ms,5.348653ms
0011110000100_000_1,y,0,1.185394ms,1.098633ms,5.466499ms,7.750526ms
010000000100_0111_1,y,0,1.172584ms,766.987µs,2.584266ms,4.523837ms
01100000_0110111_00,y,0,1.230762ms,1.00946ms,5.029311ms,7.269533ms
0011111_0101111_000,y,0,1.189275ms,978.941µs,5.196625ms,7.364841ms
11010111_01111_0100,y,0,1.261338ms,957.032µs,4.994015ms,7.212385ms
000110000_0000100_1,y,0,1.172771ms,945.958µs,4.274339ms,6.393068ms
0111101111_00000_11,y,0,1.113747ms,619.834µs,1.924345ms,3.657926ms
01000000100111_00_1,y,0,1.199806ms,680.46µs,3.015926ms,4.896192ms
101111_010111_00000,y,0,1.183008ms,787.802µs,3.275327ms,5.246137ms
01000000_0001000_11,y,0,1.133448ms,751.919µs,3.008669ms,4.894036ms
01001000000000_00_1,y,0,1.166129ms,771.745µs,2.53844ms,4.476314ms
01010001111_1111_00,y,0,1.184296ms,1.145101ms,4.953976ms,7.283373ms
011110001000_000_11,y,0,1.16139ms,974.556µs,4.411997ms,6.547943ms
0101000_00111_00100,y,0,1.403262ms,1.410737ms,9.935136ms,12.749135ms
0011000000_00100_11,y,0,1.162192ms,923.659µs,4.362609ms,6.44846ms
01010000_0100111_00,y,0,1.321533ms,1.662776ms,10.920338ms,13.904647ms
0011111_0100100_011,y,0,1.303178ms,1.29969ms,6.471837ms,9.074705ms
001110111_0111011_1,y,0,1.248752ms,889.966µs,5.220285ms,7.359003ms
0011111_1011000_000,y,0,1.183464ms,5.193µs,1.804µs,1.190461ms
00110111111_011_000,y,0,1.171747ms,1.013355ms,4.758957ms,6.944059ms
010001000_00100_011,y,0,1.365394ms,1.125232ms,5.427551ms,7.918177ms
100111_010000_00100,y,0,1.314394ms,921.61µs,5.107703ms,7.343707ms
0110101001000_11_00,y,0,1.434678ms,1.523661ms,12.817459ms,15.775798ms
01000100100_111_000,y,0,1.244552ms,694.227µs,3.296115ms,5.234894ms
0001101111_000000_1,y,0,1.129119ms,933.026µs,3.536835ms,5.59898ms
011011111111_111_00,y,0,1.114568ms,762.496µs,2.318615ms,4.195679ms
0111100111_0000_111,y,0,1.149751ms,834.9µs,3.34308ms,5.327731ms
0010000100_1011_000,y,0,1.213422ms,599.699µs,2.819234ms,4.632355ms
11011000_01111_0100,y,0,1.264561ms,899.441µs,5.275191ms,7.439193ms
01011001000_1011_00,y,0,1.365353ms,1.207552ms,7.832186ms,10.405091ms
0011111_0010000_011,y,0,1.224651ms,844.877µs,4.169178ms,6.238706ms
00101100000_111_000,y,0,1.17229ms,1.05993ms,4.370409ms,6.602629ms
01000000_1001111_00,y,0,1.160936ms,780.188µs,3.639652ms,5.580776ms
01110111_11011_0000,y,0,1.141515ms,965.306µs,3.797765ms,5.904586ms
00110001000_0000_11,y,0,1.158122ms,977.591µs,3.960571ms,6.096284ms
0010000_01011_01000,y,0,1.378656ms,1.238605ms,6.800561ms,9.417822ms
01111101111_00100_1,y,0,1.175841ms,609.735µs,2.113174ms,3.89875ms
01011111_00010000_1,y,0,1.171677ms,844.158µs,2.605842ms,4.621677ms
00010100_01000100_1,y,0,1.304631ms,1.037383ms,6.841941ms,9.183955ms
