triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
00110000_001111_1,y,0,6.161945ms,66.505787ms,75.397942554s,75.470610286s
00100100000_000_1,y,0,6.037874ms,77.676998ms,66.884865424s,66.968580296s
0010100_011111_11,y,0,5.979487ms,68.575344ms,66.371458064s,66.446012895s
001111_00100_0111,y,0,6.400656ms,62.422763ms,66.590686752s,66.659510171s
011000_00000_0111,y,0,6.597765ms,70.435382ms,67.690337695s,67.767370842s
001010000_111_000,y,0,5.86813ms,73.810766ms,66.665734922s,66.745413818s
00100000_010111_1,y,0,5.835277ms,74.928624ms,63.643297186s,63.724061087s
01011_00100_01000,y,0,5.989344ms,49.339743ms,58.183803773s,58.23913286s
0110111_00111_000,y,0,6.381827ms,65.519305ms,65.479127177s,65.551028309s
010100000_011_000,y,0,6.088109ms,59.624933ms,62.114262675s,62.179975717s
0011100000_000_11,y,0,5.867843ms,71.018089ms,77.484722814s,77.561608746s
01111_10111_00000,y,0,6.005438ms,81.305862ms,69.214554019s,69.301865319s
001101000_01111_1,y,0,5.89385ms,61.722894ms,67.762246417s,67.829863161s
01000000_00100_11,y,0,6.18004ms,77.825152ms,67.503009502s,67.587014694s
001000_10000_0111,y,0,5.996193ms,70.37338ms,69.125329325s,69.201698898s
00110001000_000_1,y,0,5.85451ms,67.002743ms,70.134663417s,70.20752067s
01001010000_11_00,y,0,5.935831ms,66.359422ms,61.459092372s,61.531387625s
0110000000_0111_1,y,0,5.900098ms,69.372214ms,75.631060335s,75.706332647s
011111011_00000_1,y,0,5.869398ms,82.87123ms,69.129859329s,69.218599957s
0111011_0101000_1,y,0,5.714693ms,59.668309ms,59.892082529s,59.957465531s
0101101000_0111_1,y,0,6.022487ms,49.263928ms,62.048806313s,62.104092728s
0010111_00000_011,y,0,6.465889ms,63.358446ms,67.042939092s,67.112763427s
0011111_0100000_1,y,0,5.994605ms,78.806068ms,71.797360466s,71.882161139s
0110000_0111_0100,y,0,6.153371ms,57.943725ms,63.682431377s,63.746528473s
110111_01111_0000,y,0,6.270723ms,81.00868ms,70.414286653s,70.501566056s
1011111_01111_000,y,0,6.038267ms,80.015645ms,70.022689588s,70.1087435s
011011_001000_000,y,0,6.546943ms,61.843082ms,62.387256695s,62.45564672s
0111100000_0000_1,y,0,6.198095ms,78.80528ms,76.144921666s,76.229925041s
00101000_011011_1,y,0,5.97952ms,59.507301ms,60.028722452s,60.094209273s
011111_111011_000,y,0,6.224401ms,79.513518ms,71.744987632s,71.830725551s
0100000_00100_011,y,0,6.434989ms,62.165133ms,63.454905168s,63.52350529s
0111111_0011111_1,y,0,5.873394ms,76.196799ms,76.549485575s,76.631555768s
0001000_0111_0000,y,0,6.58608ms,74.069584ms,66.980171026s,67.06082669s
0100000_11011_000,y,0,6.330708ms,74.677744ms,68.413239123s,68.494247575s
010010000_0000_11,y,0,5.965713ms,75.565956ms,67.218466495s,67.299998164s
001111_00000_0111,y,0,6.540169ms,74.579755ms,70.470104909s,70.551224833s
00100000_0000_011,y,0,6.775365ms,71.555594ms,68.290464716s,68.368795675s
0010000_0111_0000,y,0,7.007432ms,76.253674ms,67.163542444s,67.24680355s
0111111_00000_111,y,0,6.569469ms,92.844534ms,74.895509846s,74.994923849s
010000100_01111_1,y,0,5.909973ms,73.295241ms,63.942321755s,64.021526969s
0100000_101011_00,y,0,5.858894ms,66.483478ms,63.339416209s,63.411758581s
0111011_000000_11,y,0,6.533641ms,81.545125ms,70.812130348s,70.900209114s
0010000_01011_000,y,0,6.37304ms,61.582771ms,63.015872222s,63.083828033s
010101000000_00_1,y,0,5.912856ms,63.337891ms,61.761925156s,61.831175903s
011111011000_00_1,y,0,5.996662ms,69.029169ms,69.888485927s,69.963511758s
0101000_011011_00,y,0,6.179993ms,51.879932ms,58.426776956s,58.484836881s
011111_101111_000,y,0,6.442085ms,85.354601ms,71.417305577s,71.509102263s
0100100_0011000_1,y,0,5.847099ms,56.275595ms,65.280777749s,65.342900443s
01000000_00000_11,y,0,5.871592ms,83.468685ms,74.60779967s,74.697139947s
010100000_01000_1,y,0,5.753437ms,62.115868ms,63.12510869s,63.192977995s
0101111_0100111_1,y,0,6.115549ms,57.780416ms,64.560716099s,64.624612064s
0110000_001000_11,y,0,6.165333ms,71.630561ms,69.351603004s,69.429398898s
00010000_0000_011,y,0,6.326193ms,72.198386ms,67.909626973s,67.988151552s
01100000_011011_1,y,0,6.063591ms,59.780644ms,68.70742391s,68.773268145s
100000_01000_0111,y,0,6.228758ms,69.012935ms,69.148036614s,69.223278307s
0000001000_0111_1,y,0,6.148714ms,85.789336ms,70.50931096s,70.60124901s
011111_11011_0000,y,0,6.263097ms,80.507642ms,71.056761366s,71.143532105s
0101000_010111_00,y,0,6.194474ms,51.690757ms,57.201059772s,57.258945003s
00011000_011011_1,y,0,6.223031ms,61.844687ms,67.745237686s,67.813305404s
1000100_010111_00,y,0,5.557516ms,60.98707ms,64.457408277s,64.523952863s
011000_00111_0000,y,0,6.718762ms,63.240588ms,71.519318046s,71.589277396s
00100100_010111_1,y,0,6.068035ms,61.370856ms,59.955984269s,60.02342316s
01111_01000_10000,y,0,5.900386ms,69.90617ms,68.504316272s,68.580122828s
011111_10000_0100,y,0,6.114351ms,70.837025ms,68.573400247s,68.650351623s
010000_01111_1011,y,0,5.809106ms,71.682991ms,64.978128088s,65.055620185s
0101010111_0100_1,y,0,6.066667ms,47.492319ms,55.125112033s,55.178671019s
001011000_01000_1,y,0,6.121864ms,55.744467ms,65.985053058s,66.046919389s
0110000_010000_00,y,0,6.385341ms,62.729751ms,67.358063352s,67.427178444s
00011000_011111_1,y,0,6.370287ms,74.870929ms,73.183543314s,73.26478453s
0101111_0111_0000,y,0,6.419659ms,69.350112ms,64.380251345s,64.456021116s
010100000_00100_1,y,0,6.536043ms,61.35614ms,63.494318662s,63.562210845s
001011111_011_000,y,0,6.844177ms,63.212784ms,67.049764022s,67.119820983s
01000000_0111_000,y,0,6.370107ms,73.395624ms,67.260383442s,67.340149173s
0110111_0100000_1,y,0,6.031932ms,74.282ms,64.424117851s,64.504431783s
0101001000_0111_1,y,0,5.968453ms,59.495146ms,59.404560753s,59.470024352s
1011111_0111_0100,y,0,6.112266ms,68.502061ms,66.706595335s,66.781209662s
0111011_0000100_1,y,0,6.03178ms,71.823488ms,65.921673256s,65.999528524s
001001000_01111_1,y,0,5.829222ms,76.066068ms,64.812393945s,64.894289235s
01111_00111_01000,y,0,6.262562ms,64.163155ms,65.947496917s,66.017922634s
0101000_111111_00,y,0,5.713082ms,75.26282ms,67.56646031s,67.647436212s
00000000_010111_1,y,0,6.062762ms,82.846283ms,70.32971205s,70.418621095s
01110000_010000_1,y,0,6.590596ms,68.596334ms,69.931940453s,70.007127383s
0101000100_0100_1,y,0,6.170322ms,52.222847ms,57.891846821s,57.95023999s
0001101000_0111_1,y,0,6.62397ms,61.701187ms,68.397140929s,68.465466086s
0010111_01011_000,y,0,6.109ms,50.878233ms,61.384573351s,61.441560584s
01000000_010111_1,y,0,5.647922ms,69.673028ms,64.179590214s,64.254911164s
0111011_0110000_1,y,0,5.944198ms,60.42427ms,68.884028249s,68.950396717s
10111_00100_01000,y,0,5.682878ms,64.638515ms,63.729485542s,63.799806935s
0111111_1111_0000,y,0,6.165815ms,89.554161ms,76.742632539s,76.838352515s
01001000_0111_000,y,0,6.385484ms,63.175403ms,62.220840249s,62.290401136s
01000101111_11_00,y,0,5.896327ms,61.165254ms,67.904148058s,67.971209639s
010111_001000_000,y,0,6.468463ms,63.448869ms,61.875304372s,61.945221704s
01010010000_000_1,y,0,5.841968ms,62.457314ms,62.591250142s,62.659549424s
011111_001000_000,y,0,6.550633ms,76.925587ms,67.289596107s,67.373072327s
0100100000_0111_1,y,0,5.832196ms,74.885377ms,64.605718548s,64.686436121s
0100100_0111_1011,y,0,6.128419ms,57.049497ms,60.99960196s,61.062779876s
0111111_1011_0100,y,0,6.449559ms,68.063652ms,65.958261006s,66.032774217s
010010000_01111_1,y,0,6.283921ms,76.54388ms,63.677869414s,63.760697215s
01101000_011011_1,y,0,5.810814ms,48.572778ms,62.764716998s,62.81910059s
0100010000_111_00,y,0,5.911098ms,80.876035ms,66.343555055s,66.430342188s
011000_01111_0000,y,0,6.410891ms,72.478937ms,67.781956089s,67.860845917s
101011000_0111_00,y,0,6.366987ms,57.269748ms,64.552927687s,64.616564422s
0110100000_0111_1,y,0,5.939782ms,58.508349ms,68.658375447s,68.722823578s
01000000_01111_11,y,0,6.294945ms,82.223153ms,69.218107478s,69.306625576s
010111011_0111_00,y,0,6.351394ms,55.077425ms,60.185342275s,60.246771094s
010000000_00100_1,y,0,5.96939ms,75.285188ms,69.498243412s,69.57949799s
101101000_0111_00,y,0,5.869064ms,56.521759ms,65.57000302s,65.632393843s
010001000_01111_1,y,0,5.840379ms,73.611045ms,63.747856437s,63.827307861s
01000010000_000_1,y,0,6.021274ms,75.918463ms,68.970702839s,69.052642576s
000100_010000_011,y,0,6.503758ms,61.33398ms,63.746515225s,63.814352963s
0100000_100111_00,y,0,6.136138ms,69.005282ms,70.24127127s,70.31641269s
1010000_011111_00,y,0,5.805887ms,70.640957ms,70.658037955s,70.734484799s
01011000_011011_1,y,0,6.252327ms,49.54844ms,63.064762201s,63.120562968s
111111_010000_000,y,0,6.569303ms,86.765299ms,72.877627315s,72.970961917s
10000100_01111_00,y,0,6.130871ms,70.899461ms,69.150480929s,69.227511261s
0010010000_000_11,y,0,6.121286ms,80.588122ms,66.486439564s,66.573148972s
010100000_0111_00,y,0,6.502141ms,63.514173ms,61.282018288s,61.352034602s
0100011000_000_11,y,0,6.085869ms,66.910093ms,70.239252857s,70.312248819s
000100_01111_1011,y,0,6.318438ms,69.538481ms,65.788073912s,65.863930831s
0101111_0110000_1,y,0,6.221826ms,59.552223ms,68.557071052s,68.622845101s
10100000_01111_00,y,0,6.307407ms,69.626669ms,69.609604018s,69.685538094s
010111_000100_011,y,0,6.589625ms,58.150512ms,59.319478714s,59.384218851s
0111010000_0000_1,y,0,6.014119ms,67.119118ms,71.683121908s,71.756255145s
0011000_011111_11,y,0,6.105246ms,71.131289ms,73.830899567s,73.908136102s
011101111_111_000,y,0,5.959513ms,80.967696ms,70.718746062s,70.805673271s
010100010000_00_1,y,0,5.930338ms,67.201886ms,62.160627594s,62.233759818s
0010001000_0000_1,y,0,5.867291ms,74.360588ms,67.784932272s,67.865160151s
1010000_010000_00,y,0,6.075962ms,60.076832ms,69.09135457s,69.157507364s
0101111_0011000_1,y,0,6.18601ms,62.301786ms,67.378836174s,67.44732397s
010000000_1011_00,y,0,5.870661ms,78.880442ms,68.476678695s,68.561429798s
00110000_1111_000,y,0,6.184673ms,75.682843ms,76.830209049s,76.912076565s
011000100_0111_00,y,0,6.433114ms,59.821824ms,64.243686433s,64.309941371s
0010110000_000_11,y,0,6.014652ms,64.4638ms,71.425587511s,71.496065963s
000100_001000_111,y,0,6.065611ms,74.471001ms,67.135658235s,67.216194847s
010111_00000_1011,y,0,5.910586ms,69.756359ms,65.751338515s,65.82700546s
01101010000_11_00,y,0,6.010844ms,57.946625ms,64.908398677s,64.972356146s
0100000_1111_0000,y,0,6.20473ms,86.150435ms,73.543210481s,73.635565646s
01110010111_000_1,y,0,5.726353ms,60.922596ms,68.171929101s,68.23857805s
001111_01111_1011,y,0,5.921516ms,65.07886ms,70.744124023s,70.815124399s
011111_110111_000,y,0,5.965304ms,78.736104ms,70.732407975s,70.817109383s
001001000_011_000,y,0,6.314251ms,62.09831ms,62.376255073s,62.444667634s
0111011_00111_000,y,0,6.283658ms,64.293962ms,67.237494983s,67.308072603s
0111111_11011_000,y,0,6.111468ms,79.604323ms,70.66478102s,70.750496811s
101011_00100_0111,y,0,6.15157ms,56.698906ms,61.051704481s,61.114554957s
010000100_1011_00,y,0,5.809281ms,65.028397ms,62.45440776s,62.525245438s
1100000_011111_00,y,0,6.167792ms,75.349456ms,76.770721403s,76.852238651s
101010000_0111_00,y,0,6.014748ms,57.508907ms,64.893173097s,64.956696752s
0100100_101011_00,y,0,6.021334ms,52.088478ms,58.787348939s,58.845458751s
0010100100_000_11,y,0,6.134873ms,63.908775ms,61.822811621s,61.892855269s
001111_01011_0000,y,0,6.423885ms,64.281255ms,66.699875718s,66.770580858s
001111_01111_0000,y,0,6.300765ms,76.101044ms,71.02708567s,71.109487479s
011000_00100_0111,y,0,6.022899ms,60.067404ms,63.563144141s,63.629234444s
1101011_010000_00,y,0,6.22597ms,65.259401ms,63.505298371s,63.576783742s
0110000_0100000_1,y,0,6.059513ms,68.064ms,70.502908757s,70.57703227s
01000000_01011_00,y,0,6.55177ms,61.97651ms,62.340076754s,62.408605034s
011111_011000_111,y,0,6.098938ms,67.239447ms,76.169255444s,76.242593829s
001100000_00100_1,y,0,6.500847ms,66.472021ms,71.224751165s,71.297724033s
0110111_0111_0000,y,0,6.492706ms,72.10892ms,64.52890693s,64.607508556s
100010100_0111_00,y,0,6.040629ms,60.879004ms,64.325123445s,64.392043078s
0101000000_0000_1,y,0,5.910986ms,71.711214ms,69.298681384s,69.376303584s
0011000_0100000_1,y,0,5.818457ms,66.761422ms,71.963916702s,72.036496581s
1011000_010000_00,y,0,6.014249ms,63.993981ms,67.090824979s,67.160833209s
0011111_000100_11,y,0,6.05306ms,75.522172ms,72.438377353s,72.519952585s
010101000_1011_00,y,0,5.796408ms,53.186002ms,58.746325391s,58.805307801s
0111111_0100_1000,y,0,6.177069ms,69.293028ms,69.563588553s,69.63905865s
1011011_010000_00,y,0,5.751134ms,66.522674ms,62.416866133s,62.489139941s
0110000_00100_111,y,0,6.303603ms,70.30645ms,69.246136427s,69.32274648s
0101001000_111_00,y,0,5.861289ms,67.277144ms,61.428132633s,61.501271066s
001000100_011_000,y,0,6.313901ms,62.766633ms,63.231617687s,63.300698221s
010010000_111_000,y,0,5.875575ms,77.989677ms,66.804316s,66.888181252s
0010000_00111_011,y,0,6.444022ms,64.613988ms,66.240126696s,66.311184706s
01000100_1011_000,y,0,5.977749ms,63.486729ms,62.897123781s,62.966588259s
01001000000_000_1,y,0,6.157612ms,76.132615ms,69.154981699s,69.237271926s
010000100_0000_11,y,0,6.485475ms,74.492295ms,68.826384095s,68.907361865s
0011000_010000_11,y,0,6.156315ms,67.192591ms,71.291593272s,71.364942178s
0111011_0000000_1,y,0,6.284788ms,84.367105ms,70.191306815s,70.281958708s
010001000000_00_1,y,0,6.315331ms,79.879974ms,68.210014575s,68.29620988s
00101000_010000_1,y,0,6.09691ms,62.129248ms,63.42003239s,63.488258548s
100000_00100_0111,y,0,6.29797ms,71.377455ms,70.075395928s,70.153071353s
100111_011011_000,y,0,6.167101ms,61.427216ms,67.766603521s,67.834197838s
0110011000_0111_1,y,0,6.139225ms,54.88616ms,68.312205066s,68.373230451s
0011111_1011_0000,y,0,6.55165ms,77.309478ms,72.64968387s,72.733544998s
1011000_01111_000,y,0,6.417366ms,70.140224ms,70.013860957s,70.090418547s
011000000_1011_00,y,0,6.458738ms,70.459337ms,70.313147507s,70.390065582s
0100111_01011_000,y,0,6.199322ms,52.931636ms,60.704511019s,60.763641977s
0100000_00111_000,y,0,6.355076ms,61.960802ms,72.484584267s,72.552900145s
010011111_011_000,y,0,6.074731ms,64.554302ms,66.200434404s,66.271063437s
110111_01111_0100,y,0,6.188446ms,68.476684ms,67.094519104s,67.169184234s
010000000100_00_1,y,0,6.198192ms,76.10234ms,68.99851061s,69.080811142s
000101000_01111_1,y,0,5.813708ms,74.398567ms,63.673418289s,63.753630564s
110111_001000_000,y,0,5.972203ms,76.603176ms,66.529101289s,66.611676668s
01110000_0100_111,y,0,5.952666ms,66.496606ms,70.359090519s,70.431539791s
010001000_0000_11,y,0,6.322062ms,75.25578ms,67.709801101s,67.791378943s
01010000_01000_11,y,0,5.908332ms,62.523066ms,61.650734279s,61.719165677s
111011_010000_000,y,0,6.208278ms,74.355177ms,69.051203753s,69.131767208s
0011000_0111_1011,y,0,6.437148ms,60.865709ms,68.028180063s,68.09548292s
00001000_010111_1,y,0,6.205976ms,71.246153ms,64.623105435s,64.700557564s
011011000_1011_00,y,0,6.031662ms,56.590571ms,64.891422742s,64.954044975s
0001111_00000_011,y,0,7.123144ms,70.408331ms,73.581170342s,73.658701817s
01100000_010111_1,y,0,6.033143ms,58.680665ms,68.02029493s,68.085008738s
01001100000_11_00,y,0,6.369385ms,69.27588ms,69.899179082s,69.974824347s
001000_010000_011,y,0,6.57831ms,61.149057ms,63.741608404s,63.809335771s
0111111_0000000_1,y,0,6.326524ms,97.95141ms,73.434218076s,73.53849601s
1001000_011011_00,y,0,6.008169ms,58.112803ms,64.022345203s,64.086466175s
010000100000_00_1,y,0,5.985208ms,80.362547ms,67.634429571s,67.720777326s
001000_01000_1011,y,0,6.572003ms,63.073854ms,63.689349478s,63.758995335s
0001100000_0000_1,y,0,6.111177ms,73.981736ms,77.705234786s,77.785327699s
001111_10000_0111,y,0,6.292848ms,67.407281ms,75.512403898s,75.586104027s
0100000_011011_00,y,0,6.571658ms,66.910611ms,62.48123937s,62.554721639s
0011111_0110000_1,y,0,6.161993ms,65.369135ms,74.787389146s,74.858920274s
0011010111_0000_1,y,0,6.172011ms,66.105722ms,65.469580437s,65.54185817s
0101111_0111_1000,y,0,6.149687ms,57.634382ms,68.863216724s,68.927000793s
0010010000_0111_1,y,0,5.624286ms,76.21175ms,64.396235745s,64.478071781s
001111_10111_0000,y,0,6.20412ms,76.596099ms,71.567085662s,71.649885881s
100100100_0111_00,y,0,5.76097ms,59.081229ms,64.443534926s,64.508377125s
1101111_01111_000,y,0,6.204419ms,79.368004ms,69.873125407s,69.95869783s
001111_001000_011,y,0,6.415658ms,65.325088ms,65.970565347s,66.042306093s
0111011_0100100_1,y,0,5.996058ms,59.45726ms,60.614841627s,60.680294945s
01100011000_11_00,y,0,6.227209ms,61.862476ms,71.592179773s,71.660269458s
0101010000_000_11,y,0,6.070047ms,62.554331ms,62.147418417s,62.216042795s
0110000_0111_1011,y,0,6.246091ms,59.109038ms,68.922774219s,68.988129348s
00101000_010111_1,y,0,5.823124ms,59.580675ms,60.260221804s,60.325625603s
0001000_0111_1011,y,0,6.144118ms,70.833721ms,64.808501774s,64.885479613s
01110000_011111_1,y,0,6.202046ms,64.144071ms,76.680613777s,76.750959894s
00011000_010111_1,y,0,6.040111ms,63.704481ms,66.997650948s,67.06739554s
010100111_011_000,y,0,6.37673ms,54.376344ms,60.942040257s,61.002793331s
0000000000_0111_1,y,0,5.898979ms,94.456641ms,77.336223108s,77.436578728s
00100000_0000_111,y,0,6.269754ms,86.817503ms,72.331088961s,72.424176218s
0010000_0111_1011,y,0,6.419514ms,71.588035ms,65.14317011s,65.221177659s
0111011_100000_00,y,0,6.582129ms,71.672815ms,70.138489525s,70.216744469s
0101000_110111_00,y,0,6.181388ms,65.780913ms,62.012587577s,62.084549878s
0101010000_011_00,y,0,6.1947ms,52.042361ms,57.1252367s,57.183473761s
0010100_0111_1011,y,0,6.254907ms,57.346599ms,61.49492905s,61.558530556s
01100000_001111_1,y,0,5.909751ms,66.384583ms,75.782725255s,75.855019589s
0001000000_0000_1,y,0,6.292321ms,84.931527ms,74.089940806s,74.181164654s
0100011111_111_00,y,0,6.157412ms,72.338516ms,73.107730485s,73.186226413s
011000_01111_0100,y,0,6.099069ms,57.476884ms,63.936833937s,64.00040989s
0011000_001000_11,y,0,6.07297ms,65.986697ms,70.620602286s,70.692661953s
01100100000_000_1,y,0,5.857733ms,67.987065ms,69.425635758s,69.499480556s
00110000_011111_1,y,0,5.78619ms,74.769731ms,73.885348657s,73.965904578s
01001001000_000_1,y,0,5.989184ms,63.843311ms,63.006852755s,63.07668525s
0000011000_0111_1,y,0,6.373528ms,73.882468ms,74.320868508s,74.401124504s
0110000_011111_11,y,0,6.031206ms,68.097911ms,75.294472644s,75.368601761s
01111_11011_00100,y,0,6.108961ms,68.865443ms,66.25057703s,66.325551434s
0011111_0010000_1,y,0,6.391465ms,77.91439ms,70.734958919s,70.819264774s
011111_11011_0100,y,0,6.151676ms,67.929857ms,66.670676149s,66.744757682s
0101101111_0000_1,y,0,5.822232ms,73.585187ms,63.134935656s,63.214343075s
0011011011_0000_1,y,0,6.334493ms,66.536975ms,65.954823881s,66.027695349s
0110111111_000_11,y,0,6.119244ms,83.63431ms,70.25514443s,70.344897984s
0110111_0111011_1,y,0,6.315286ms,56.512996ms,66.271144163s,66.333972445s
1000100_011111_00,y,0,6.119037ms,72.682833ms,69.620863735s,69.699665605s
01001000_1111_000,y,0,5.765761ms,80.067913ms,67.931455004s,68.017288678s
010000000_111_000,y,0,6.531707ms,88.450435ms,73.160207523s,73.255189665s
011000000_01111_1,y,0,6.336767ms,70.040796ms,74.992239911s,75.068617474s
00001000_001111_1,y,0,6.416342ms,76.949775ms,70.976744493s,71.06011061s
100011000_0111_00,y,0,6.021219ms,61.81498ms,72.449606905s,72.517443104s
010111_010100_011,y,0,6.268416ms,46.821799ms,56.102400905s,56.15549112s
0100000000_000_11,y,0,6.368115ms,88.747907ms,74.33770481s,74.432820832s
0001000_1111_0000,y,0,6.21324ms,83.174611ms,72.947860111s,73.037247962s
0101000100_0111_1,y,0,6.127202ms,59.386719ms,60.621674334s,60.687188255s
0101000_111011_00,y,0,6.041385ms,65.88653ms,63.727951057s,63.799878972s
01000100_10000_00,y,0,6.337429ms,63.201429ms,68.642563389s,68.712102247s
011000000_0000_11,y,0,6.410227ms,79.568917ms,75.616845634s,75.702824778s
0101000_00111_011,y,0,6.595536ms,53.984996ms,60.941750447s,61.002330979s
100000100_0111_00,y,0,6.255941ms,71.811043ms,70.771705973s,70.849772957s
01000010000_11_00,y,0,5.817779ms,79.370339ms,67.278314276s,67.363502394s
0010100_0100000_1,y,0,5.92069ms,62.518827ms,64.108771129s,64.177210646s
00010000_0000_111,y,0,6.230528ms,84.255923ms,71.932916207s,72.023402658s
0100001000_000_11,y,0,6.384749ms,76.723921ms,67.342141192s,67.425249862s
011011111_111_000,y,0,6.257333ms,80.980401ms,69.964018784s,70.051256518s
01111011111_000_1,y,0,6.16204ms,85.710471ms,68.111751376s,68.203623887s
01001000_01000_11,y,0,6.255347ms,63.553714ms,62.604924997s,62.674734058s
0111111_101011_00,y,0,6.08163ms,68.443274ms,66.783272571s,66.857797475s
010001000_1111_00,y,0,6.022426ms,80.629504ms,66.940224936s,67.026876866s
01011000_010111_1,y,0,5.78091ms,50.916215ms,62.141864393s,62.198561518s
0010111_01111_000,y,0,6.328523ms,65.5366ms,67.130974473s,67.202839596s
0100000_010111_00,y,0,6.671732ms,63.861351ms,61.966270255s,62.036803338s
0100111_01000_011,y,0,6.139126ms,54.263758ms,61.665931925s,61.726334809s
010111111_011_000,y,0,6.21748ms,69.72554ms,63.582475441s,63.658418461s
010000000_01111_1,y,0,6.445626ms,84.171104ms,69.164804546s,69.255421276s
0010000_10111_000,y,0,6.456221ms,78.427459ms,66.944852438s,67.029736118s
0101111_0001000_1,y,0,6.577757ms,73.44857ms,64.383276194s,64.463302521s
01111_00111_00100,y,0,6.831311ms,64.847432ms,67.17377344s,67.245452183s
00100100_001111_1,y,0,6.616182ms,67.875978ms,67.49040898s,67.56490114s
0110111_0010000_1,y,0,6.297181ms,75.153768ms,64.070331733s,64.151782682s
00010000_010000_1,y,0,6.406348ms,73.889194ms,69.977389977s,70.057685519s
01100101111_11_00,y,0,6.193094ms,59.753172ms,69.517097553s,69.583043819s
010011000_00100_1,y,0,6.327837ms,56.708353ms,65.880547629s,65.943583819s
110000_01111_0100,y,0,5.835255ms,65.589487ms,70.867047617s,70.938472359s
0010100000_0000_1,y,0,6.383151ms,72.96797ms,67.535736685s,67.615087806s
0011001000_0111_1,y,0,6.413896ms,62.194175ms,67.389087007s,67.457695078s
0101010111_011_00,y,0,6.018802ms,47.744799ms,54.961512523s,55.015276124s
0011111_0000000_1,y,0,5.963785ms,88.815682ms,77.71183088s,77.806610347s
10010111_01000_00,y,0,5.681927ms,55.755273ms,64.993405359s,65.054842559s
01000000_11011_00,y,0,5.926816ms,77.517189ms,68.114373787s,68.197817792s
01000000_11111_00,y,0,6.845689ms,91.533888ms,71.107721608s,71.206101185s
01110111_000000_1,y,0,6.356211ms,86.31722ms,69.574159823s,69.666833254s
010010100_1011_00,y,0,6.0319ms,52.965158ms,57.975927603s,58.034924661s
0110111_0111_1000,y,0,5.775225ms,59.672209ms,69.034789978s,69.100237412s
11011_00100_01000,y,0,6.10874ms,61.869158ms,64.177880276s,64.245858174s
011111_01000_1000,y,0,6.087725ms,71.275167ms,68.905933267s,68.983296159s
001100000_011_000,y,0,6.767444ms,65.105313ms,71.685617307s,71.757490064s
0110000_010100_11,y,0,5.872274ms,59.058071ms,63.959825326s,64.024755671s
0111111_1111_0100,y,0,5.878077ms,75.606848ms,72.487682869s,72.569167794s
0111100000_000_11,y,0,5.980846ms,75.349139ms,77.563649127s,77.644979112s
0111011_10111_000,y,0,6.272168ms,69.194513ms,65.989568185s,66.065034866s
1010000_011011_00,y,0,6.498622ms,59.616645ms,65.847881476s,65.913996743s
010100_10000_0111,y,0,6.25696ms,58.807653ms,63.710099461s,63.775164074s
0010111_0111_0000,y,0,6.393185ms,63.679449ms,66.338127239s,66.408199873s
011111011_01000_1,y,0,6.330315ms,72.403094ms,65.923794824s,66.002528233s
0100011000_011_00,y,0,6.299387ms,55.667217ms,65.426068098s,65.488034702s
011100010000_00_1,y,0,6.197573ms,69.297697ms,71.294065299s,71.369560569s
01101000_010111_1,y,0,6.071074ms,49.195362ms,63.315787388s,63.371053824s
0110111_010100_11,y,0,6.183729ms,56.644251ms,60.751754032s,60.814582012s
000100_010000_111,y,0,6.105303ms,73.12064ms,68.759344701s,68.838570644s
0010000_010000_11,y,0,6.034157ms,75.870575ms,67.453565493s,67.535470225s
0101101111_0100_1,y,0,5.875355ms,59.125844ms,60.146044254s,60.211045453s
0110010000_000_11,y,0,5.921732ms,70.38814ms,69.603146074s,69.679455946s
01010000000_000_1,y,0,5.93355ms,73.97485ms,69.648120124s,69.728028524s
00100000_1111_000,y,0,6.447622ms,87.323551ms,71.382915724s,71.476686897s
01011010000_11_00,y,0,6.220397ms,59.114254ms,64.457401633s,64.522736284s
0000100_00111_011,y,0,7.03727ms,64.716178ms,67.467582439s,67.539335887s
001111111_0000_11,y,0,6.484446ms,87.137694ms,78.487153151s,78.580775291s
0100000_00100_111,y,0,6.440804ms,77.728823ms,67.826198851s,67.910368478s
0111111_0100000_1,y,0,6.162707ms,84.422072ms,67.727204209s,67.817788988s
010101000_0111_00,y,0,6.373551ms,51.105112ms,58.198570911s,58.256049574s
1011000_0111_0000,y,0,6.53008ms,68.934819ms,70.357428173s,70.432893072s
01000000_001111_1,y,0,6.232839ms,78.174217ms,72.381010427s,72.465417483s
0100111_0101000_1,y,0,5.954953ms,54.11977ms,61.129022691s,61.189097414s
111111_001000_000,y,0,6.407436ms,84.943906ms,72.850508267s,72.941859609s
01110000_001000_1,y,0,5.990322ms,70.650468ms,70.949953662s,71.026594452s
101011_01111_0000,y,0,6.162932ms,69.555101ms,64.72284339s,64.798561423s
01011011_000100_1,y,0,6.110208ms,59.954549ms,60.766156908s,60.832221665s
01000100_0111_000,y,0,6.259045ms,63.103634ms,62.67666505s,62.746027729s
010000100_0111_00,y,0,6.323204ms,65.637133ms,62.924606895s,62.996567232s
01010111_10000_00,y,0,6.174325ms,59.210632ms,62.781909881s,62.847294838s
010100000_1111_00,y,0,6.1324ms,77.223773ms,66.452158111s,66.535514284s
00110010000_000_1,y,0,6.204545ms,65.924652ms,71.666983445s,71.739112642s
011100000_1111_00,y,0,6.32886ms,76.425627ms,77.925335313s,78.0080898s
