triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
001111_00100_10000,y,0,1.085378ms,1.027961ms,9.372173ms,11.485512ms
01011010000_0111_1,y,0,1.198951ms,1.081851ms,7.05041ms,9.331212ms
0101100000_01111_1,y,0,1.095881ms,1.017507ms,4.808267ms,6.921655ms
1111011_010000_000,y,0,1.010774ms,618.089µs,2.044327ms,3.67319ms
1011011_001111_000,y,0,1.071515ms,676.776µs,3.555493ms,5.303784ms
0110101001000_00_1,y,0,1.263992ms,1.136248ms,7.195524ms,9.595764ms
00010100_0111111_1,y,0,1.058398ms,656.417µs,2.430473ms,4.145288ms
00110000_11011_000,y,0,1.030762ms,669.625µs,3.055255ms,4.755642ms
00011000_010000_11,y,0,1.045715ms,754.927µs,3.764937ms,5.565579ms
101011011_01111_00,y,0,1.210906ms,871.292µs,4.798566ms,6.880764ms
0111111011_0000_11,y,0,1.005845ms,546.861µs,1.688622ms,3.241328ms
1101011_001000_000,y,0,1.115663ms,693.616µs,3.200948ms,5.010227ms
0101101111_0100_11,y,0,1.190218ms,788.546µs,5.036312ms,7.015076ms
010100000_11111_00,y,0,981.086µs,766.675µs,2.658403ms,4.406164ms
001000000_010000_1,y,0,1.017851ms,598.178µs,2.791415ms,4.407444ms
01111111_1011_0100,y,0,1.089246ms,729.626µs,3.20471ms,5.023582ms
01001101000_111_00,y,0,1.101137ms,1.040876ms,6.283306ms,8.425319ms
011111_100000_0100,y,0,1.021006ms,867.044µs,3.404336ms,5.292386ms
01011111_0100_1000,y,0,1.12425ms,1.23824ms,5.708165ms,8.070655ms
010111011_00000_11,y,0,1.026648ms,663.058µs,3.007643ms,4.697349ms
01100100_0111_0100,y,0,1.216313ms,1.203371ms,9.967509ms,12.387193ms
1011000_010111_000,y,0,1.13157ms,970.747µs,5.397191ms,7.499508ms
1000001000_0111_00,y,0,1.024961ms,651.307µs,2.458511ms,4.134779ms
0110011111_00100_1,y,0,1.10101ms,687.797µs,3.645511ms,5.434318ms
0111100111_01000_1,y,0,1.083179ms,622.339µs,3.12669ms,4.832208ms
01100111_1011_0000,y,0,1.054623ms,989.893µs,4.812757ms,6.857273ms
0010001000_00000_1,y,0,996.428µs,815.118µs,2.968701ms,4.780247ms
0101111_1000100_00,y,0,1.148266ms,783.038µs,5.765571ms,7.696875ms
011001000_001000_1,y,0,1.132186ms,886.41µs,4.840735ms,6.859331ms
1000100_01000_0111,y,0,1.126684ms,973.505µs,4.851198ms,6.951387ms
1011011_010000_000,y,0,1.104178ms,595.511µs,2.776217ms,4.475906ms
001100100_01111_11,y,0,1.098794ms,815.049µs,4.203705ms,6.117548ms
01110101011_000_11,y,0,1.139852ms,931.581µs,5.723885ms,7.795318ms
010001000_01011_00,y,0,1.209122ms,972.817µs,5.466676ms,7.648615ms
0111011111_111_000,y,0,996.317µs,779.098µs,3.68431ms,5.459725ms
0101101111_111_000,y,0,1.069734ms,766.56µs,3.302043ms,5.138337ms
0010100_10111_0111,y,0,1.139778ms,724.468µs,3.683343ms,5.547589ms
0100110000_00100_1,y,0,1.172319ms,1.066789ms,6.015983ms,8.255091ms
01000101000_011_00,y,0,1.218538ms,747.302µs,4.525747ms,6.491587ms
010101000_011111_1,y,0,1.116909ms,1.116012ms,6.167804ms,8.400725ms
0100111_011000_000,y,0,1.131761ms,1.080717ms,7.393096ms,9.605574ms
0110000100_111_000,y,0,1.051303ms,719.856µs,3.688642ms,5.459801ms
01001000_11111_000,y,0,1.000574ms,681.996µs,2.54324ms,4.22581ms
0100100_0101000_11,y,0,1.221317ms,858.202µs,6.416772ms,8.496291ms
0101100101000_00_1,y,0,1.202778ms,1.521836ms,9.916651ms,12.641265ms
0110111_1010000_00,y,0,1.100987ms,536.218µs,2.291435ms,3.92864ms
0110101101011_00_1,y,0,1.328788ms,918.012µs,5.660264ms,7.907064ms
0111011_0011000_11,y,0,1.090103ms,648.563µs,3.758879ms,5.497545ms
00101000_0110111_1,y,0,1.149109ms,566.608µs,3.49991ms,5.215627ms
00110010000_0000_1,y,0,1.03135ms,897.927µs,4.39228ms,6.321557ms
010001111_0000_011,y,0,1.087136ms,1.046673ms,5.129633ms,7.263442ms
0100011000100_00_1,y,0,1.169456ms,684.757µs,3.971447ms,5.82566ms
0111100001000_00_1,y,0,1.021498ms,767.131µs,3.964473ms,5.753102ms
0111111_0110000_11,y,0,1.005672ms,656.101µs,3.152365ms,4.814138ms
0000011000_01111_1,y,0,1.029457ms,637.006µs,2.016959ms,3.683422ms
1011000100_0111_00,y,0,1.128594ms,771.657µs,5.661419ms,7.56167ms
1011000_01111_0000,y,0,1.021761ms,737.261µs,3.632301ms,5.391323ms
000101000_010000_1,y,0,1.090274ms,726.381µs,4.115502ms,5.932157ms
1001111_010111_000,y,0,1.074748ms,938.309µs,4.953176ms,6.966233ms
010100110000_000_1,y,0,1.093404ms,1.131878ms,6.439974ms,8.665256ms
0011000_00100_0111,y,0,1.120477ms,951.872µs,6.118673ms,8.191022ms
0100111111_011_000,y,0,1.067844ms,838.178µs,4.460136ms,6.366158ms
0110111_0111011_11,y,0,1.084595ms,820.192µs,5.406421ms,7.311208ms
001101111011_000_1,y,0,1.046861ms,684.278µs,3.13681ms,4.867949ms
001000100111_000_1,y,0,1.120499ms,715.945µs,3.877135ms,5.713579ms
00100101000_000_11,y,0,1.103418ms,782.326µs,4.28339ms,6.169134ms
01111011_001000_11,y,0,1.062079ms,469.876µs,2.210287ms,3.742242ms
011010001000_000_1,y,0,1.111095ms,771.828µs,4.424474ms,6.307397ms
0111111_1100111_00,y,0,1.000404ms,815.368µs,3.158805ms,4.974577ms
0100100100_111_000,y,0,1.139432ms,834.285µs,4.241192ms,6.214909ms
1001111_0100100_00,y,0,1.180654ms,955.642µs,4.668801ms,6.805097ms
0101001010000_00_1,y,0,1.244155ms,1.059973ms,5.70851ms,8.012638ms
0010111111_111_000,y,0,1.002046ms,313.614µs,986.6µs,2.30226ms
0111011_001000_000,y,0,1.098169ms,630.904µs,3.058357ms,4.78743ms
101111_010111_0000,y,0,1.065182ms,1.264632ms,10.675406ms,13.00522ms
0111111_011000_111,y,0,1.010539ms,841.648µs,3.438775ms,5.290962ms
01010010100_0111_1,y,0,1.33728ms,902.079µs,6.129893ms,8.369252ms
0111011011_111_000,y,0,1.061184ms,696.341µs,3.151986ms,4.909511ms
110101011_01000_00,y,0,1.17378ms,725.527µs,4.547444ms,6.446751ms
1010111_0101000_00,y,0,1.246366ms,961.954µs,5.298109ms,7.506429ms
000000000_011111_1,y,0,957.02µs,516.31µs,1.260597ms,2.733927ms
0110111_10000_0100,y,0,1.11295ms,738.463µs,4.800773ms,6.652186ms
01010100000_011_00,y,0,1.161227ms,1.534241ms,8.191062ms,10.88653ms
00101000_01011_000,y,0,1.295214ms,1.02107ms,6.105765ms,8.422049ms
011111_00111_01000,y,0,1.071387ms,883.945µs,4.504694ms,6.460026ms
01010000_00100_011,y,0,1.236001ms,864.859µs,6.523538ms,8.624398ms
0011111_00100_0111,y,0,1.077757ms,750.221µs,4.176963ms,6.004941ms
10001000_01111_000,y,0,1.032414ms,699.856µs,3.157873ms,4.890143ms
01000110000_000_11,y,0,1.049721ms,703.801µs,3.604892ms,5.358414ms
1100111_0101000_00,y,0,1.097129ms,29.74µs,22.728µs,1.149597ms
0101111_10111_0100,y,0,1.162194ms,1.010408ms,5.230435ms,7.403037ms
101111_01111_01000,y,0,1.056755ms,682.405µs,3.3071ms,5.04626ms
011001011111_11_00,y,0,1.065986ms,1.044998ms,5.018949ms,7.129933ms
0100111_001000_000,y,0,1.131859ms,931.707µs,6.281443ms,8.345009ms
101001000_01111_00,y,0,1.109171ms,828.846µs,4.904546ms,6.842563ms
0110111_0100100_11,y,0,1.171173ms,702.951µs,3.805222ms,5.679346ms
00100110000_0111_1,y,0,1.090582ms,691.462µs,3.449964ms,5.232008ms
101011111_01111_00,y,0,1.023886ms,710.884µs,3.620305ms,5.355075ms
0110011000_0100_11,y,0,1.164301ms,1.143725ms,7.583655ms,9.891681ms
0111100111_0100_11,y,0,1.093876ms,764.862µs,4.133988ms,5.992726ms
0111111_01000_1111,y,0,1.002219ms,564.808µs,2.566571ms,4.133598ms
0010111_011000_000,y,0,1.155421ms,968.279µs,6.777066ms,8.900766ms
0101010011000_00_1,y,0,1.199079ms,1.343339ms,10.612993ms,13.155411ms
1011111_0100100_00,y,0,1.099874ms,669.479µs,2.969747ms,4.7391ms
0001001000_01111_1,y,0,1.036647ms,522.388µs,1.979179ms,3.538214ms
011100100000_000_1,y,0,1.010985ms,741.997µs,3.762007ms,5.514989ms
0011111_000100_011,y,0,1.07622ms,679.821µs,3.256143ms,5.012184ms
011000100100_000_1,y,0,1.139731ms,722.802µs,4.1499ms,6.012433ms
001111011_00100_11,y,0,1.068613ms,636.174µs,3.743038ms,5.447825ms
0010100_010000_011,y,0,1.243256ms,931.934µs,6.088048ms,8.263238ms
0100100100_0111_00,y,0,1.247147ms,868.274µs,4.605601ms,6.721022ms
0000000000_01111_1,y,0,962.153µs,498.069µs,1.263728ms,2.72395ms
00000000_00111_011,y,0,998.407µs,739.207µs,2.646613ms,4.384227ms
0010101111_011_000,y,0,1.184013ms,828.862µs,6.186559ms,8.199434ms
00110010000_0111_1,y,0,1.097031ms,742.807µs,4.008149ms,5.847987ms
01111011_011000_00,y,0,1.082584ms,721.038µs,3.933218ms,5.73684ms
011010111011_000_1,y,0,1.157555ms,802.541µs,3.762314ms,5.72241ms
011011101011_11_00,y,0,1.150254ms,736.481µs,3.701436ms,5.588171ms
0110010000_0100_11,y,0,1.09788ms,953.366µs,5.734827ms,7.786073ms
1000100_01111_0100,y,0,1.123892ms,759.524µs,4.649621ms,6.533037ms
00001110000_0111_1,y,0,1.064131ms,682.594µs,2.790248ms,4.536973ms
01010001000_011_00,y,0,1.196818ms,942.676µs,5.416855ms,7.556349ms
0111111_010000_111,y,0,975.343µs,649.614µs,2.375465ms,4.000422ms
1110111_001000_000,y,0,997.11µs,642.367µs,2.154265ms,3.793742ms
0101000000100_00_1,y,0,1.091249ms,607.218µs,3.141575ms,4.840042ms
0100100000_01000_1,y,0,1.131425ms,945.977µs,4.017435ms,6.094837ms
010001000_001000_1,y,0,1.113273ms,834.547µs,3.748706ms,5.696526ms
0100000101000_00_1,y,0,1.091443ms,751.808µs,2.828988ms,4.672239ms
001001000_001000_1,y,0,1.10291ms,747.414µs,4.56338ms,6.413704ms
010100011000_000_1,y,0,1.16285ms,992.659µs,5.224353ms,7.379862ms
01011010111_011_00,y,0,1.341074ms,997.218µs,6.963475ms,9.301767ms
010110000_001111_1,y,0,1.090903ms,1.074827ms,5.813969ms,7.979699ms
0110000_010000_000,y,0,1.030162ms,857.031µs,5.35414ms,7.241333ms
011111_001111_1011,y,0,1.00644ms,746.812µs,3.95065ms,5.703902ms
1111011_001000_000,y,0,1.020618ms,540.561µs,2.14872ms,3.709899ms
010111_101011_0100,y,0,1.397146ms,1.122769ms,13.639048ms,16.158963ms
0100010110000_00_1,y,0,1.161269ms,802.666µs,4.79858ms,6.762515ms
0001011111_00000_1,y,0,1.02527ms,667.693µs,3.269196ms,4.962159ms
0111101011000_00_1,y,0,1.098392ms,735.326µs,3.914146ms,5.747864ms
01001110111_000_11,y,0,1.06533ms,907.459µs,3.837539ms,5.810328ms
010110101011_000_1,y,0,1.3137ms,1.014316ms,7.411539ms,9.739555ms
00100100111_000_11,y,0,1.090845ms,801.714µs,4.882038ms,6.774597ms
1100111_01111_0000,y,0,1.017862ms,729.584µs,3.178251ms,4.925697ms
010111_00111_00000,y,0,1.06255ms,839.599µs,4.458798ms,6.360947ms
0110111_110111_000,y,0,1.04885ms,705.642µs,3.153905ms,4.908397ms
000010000_011111_1,y,0,972.258µs,450.938µs,1.544567ms,2.967763ms
0011111_011111_000,y,0,990.833µs,596.325µs,3.068238ms,4.655396ms
0111001000_00100_1,y,0,1.097036ms,755.19µs,4.641755ms,6.493981ms
0111011_0001000_11,y,0,1.040791ms,498.847µs,2.471398ms,4.011036ms
0010000_01111_0000,y,0,1.015968ms,613.278µs,2.807413ms,4.436659ms
01101101011_000_11,y,0,1.157496ms,779.678µs,4.586068ms,6.523242ms
0011000000_00000_1,y,0,996.135µs,962.633µs,3.006252ms,4.96502ms
011110011011_000_1,y,0,1.083856ms,676.077µs,3.258695ms,5.018628ms
0101110111_0100_11,y,0,1.156048ms,805.62µs,4.731019ms,6.692687ms
0101001101111_00_1,y,0,1.140649ms,1.142367ms,7.36012ms,9.643136ms
010111001000_000_1,y,0,1.155377ms,900.015µs,5.254896ms,7.310288ms
0101001111_011_000,y,0,1.141454ms,1.232955ms,7.40765ms,9.782059ms
0110111_0110000_00,y,0,1.142235ms,797.147µs,4.921079ms,6.860461ms
0101001010100_00_1,y,0,1.453724ms,939.443µs,9.308428ms,11.701595ms
0010001000_01000_1,y,0,1.108409ms,725.94µs,3.136217ms,4.970566ms
01000100100_111_00,y,0,1.114258ms,512.483µs,2.540766ms,4.167507ms
0111111_1010111_00,y,0,1.043731ms,3.102µs,1.699µs,1.048532ms
01010110000_111_00,y,0,1.07908ms,1.36366ms,5.664455ms,8.107195ms
0010100000_01000_1,y,0,1.109742ms,801.188µs,4.142808ms,6.053738ms
011111011_000000_1,y,0,983.911µs,542.749µs,1.552448ms,3.079108ms
0011000_011111_111,y,0,1.016103ms,662.912µs,3.104611ms,4.783626ms
0001111_00111_0111,y,0,1.028939ms,854.841µs,4.976813ms,6.860593ms
011001100111_000_1,y,0,1.149504ms,1.249156ms,7.238079ms,9.636739ms
01010100_0111011_1,y,0,1.257042ms,1.032873ms,6.926373ms,9.216288ms
010111011_10000_00,y,0,1.112282ms,780.668µs,4.023279ms,5.916229ms
0111011_00111_0000,y,0,1.072499ms,708.497µs,3.260497ms,5.041493ms
0101101001000_00_1,y,0,1.263234ms,1.142395ms,7.522167ms,9.927796ms
0101111_1100111_00,y,0,1.080192ms,805.296µs,4.363153ms,6.248641ms
0110100111011_00_1,y,0,1.224117ms,976.924µs,5.614061ms,7.815102ms
0111101011_0100_11,y,0,1.161776ms,723.105µs,3.86083ms,5.745711ms
011011011_00000_11,y,0,1.061968ms,893.792µs,2.98311ms,4.93887ms
10101011_0111_0000,y,0,1.11761ms,1.001476ms,5.735223ms,7.854309ms
0101111_011011_000,y,0,1.164575ms,780.818µs,4.967919ms,6.913312ms
010000000_011011_1,y,0,1.043681ms,789.304µs,3.004894ms,4.837879ms
001100000100_000_1,y,0,1.044588ms,649.864µs,3.069571ms,4.764023ms
0100100_0011000_11,y,0,1.115801ms,906.669µs,6.053943ms,8.076413ms
0110001000_0111_00,y,0,1.141799ms,942.567µs,4.627706ms,6.712072ms
01000000_01011_000,y,0,1.09735ms,959.616µs,4.955141ms,7.012107ms
0101111_00100_1011,y,0,1.191066ms,857.87µs,3.889617ms,5.938553ms
0001010000_01111_1,y,0,1.045079ms,651.843µs,2.412299ms,4.109221ms
00100000100_000_11,y,0,1.012313ms,545.775µs,2.164071ms,3.722159ms
001111_000100_0111,y,0,1.052312ms,728.268µs,3.441884ms,5.222464ms
0111110111_1011_00,y,0,1.042994ms,576.114µs,2.442027ms,4.061135ms
011001000_011000_1,y,0,1.148273ms,1.110425ms,7.693349ms,9.952047ms
01100000_01000_111,y,0,1.01854ms,796.699µs,3.608989ms,5.424228ms
0011111_101011_000,y,0,1.0448ms,861.721µs,4.035574ms,5.942095ms
001000000_001111_1,y,0,990.971µs,599.673µs,2.658781ms,4.249425ms
011110010111_000_1,y,0,1.105338ms,654.472µs,3.361229ms,5.121039ms
010111_10111_00000,y,0,1.062805ms,786.476µs,3.1075ms,4.956781ms
00011000_001000_11,y,0,1.029648ms,940.422µs,4.519316ms,6.489386ms
011111_000100_1011,y,0,1.026302ms,705.578µs,2.506488ms,4.238368ms
0111001111_1011_00,y,0,1.078291ms,876.929µs,4.748796ms,6.704016ms
001001111_011011_1,y,0,1.089945ms,769.684µs,4.656087ms,6.515716ms
00010000000_0000_1,y,0,962.422µs,645.146µs,1.961563ms,3.569131ms
0110111_10000_0111,y,0,1.06722ms,949.713µs,4.825095ms,6.842028ms
0001111_010000_011,y,0,1.059913ms,903.947µs,5.199707ms,7.163567ms
011001010000_000_1,y,0,1.102858ms,981.053µs,5.980395ms,8.064306ms
011111_010000_1000,y,0,1.041599ms,819.909µs,3.412277ms,5.273785ms
01000011000_000_11,y,0,1.053494ms,620.798µs,3.518385ms,5.192677ms
00100100100_000_11,y,0,1.108135ms,754.81µs,3.352122ms,5.215067ms
000110000_010000_1,y,0,1.048381ms,683.773µs,3.760244ms,5.492398ms
010011010000_000_1,y,0,1.121625ms,1.05341ms,6.505062ms,8.680097ms
0110100100000_00_1,y,0,1.141039ms,735.502µs,4.792307ms,6.668848ms
010001000_011000_1,y,0,1.10825ms,737.782µs,4.007275ms,5.853307ms
01110010111_000_11,y,0,1.082187ms,990.698µs,4.676416ms,6.749301ms
000110000_01111_11,y,0,1.027551ms,588.47µs,2.265977ms,3.881998ms
0101111_0100100_00,y,0,1.251921ms,1.301346ms,6.305716ms,8.858983ms
0111111111_111_000,y,0,954.611µs,694.819µs,1.507558ms,3.156988ms
000101000_0000_011,y,0,1.095952ms,819.931µs,4.20711ms,6.122993ms
0110111010000_00_1,y,0,1.124499ms,743.652µs,4.409772ms,6.277923ms
0100101000_01111_1,y,0,1.202456ms,692.31µs,3.931744ms,5.82651ms
01001000_00100_011,y,0,1.237052ms,972.313µs,6.083626ms,8.292991ms
1101111_0110111_00,y,0,1.067514ms,756.882µs,3.256815ms,5.081211ms
0101101111_1011_00,y,0,1.181851ms,868.54µs,4.827005ms,6.877396ms
001101001000_000_1,y,0,1.120331ms,1.068704ms,6.058931ms,8.247966ms
01010100100_111_00,y,0,1.214194ms,1.175323ms,6.186562ms,8.576079ms
1000101000_0111_00,y,0,1.112657ms,818.01µs,4.704042ms,6.634709ms
0111111011_0100_11,y,0,1.055087ms,677.211µs,2.592307ms,4.324605ms
01100111_1011_0100,y,0,1.171857ms,1.085503ms,7.304948ms,9.562308ms
0100110100100_00_1,y,0,1.280997ms,1.127654ms,9.292645ms,11.701296ms
00111111_1011_0000,y,0,955.9µs,50.428µs,29.444µs,1.035772ms
0100010101000_00_1,y,0,1.232478ms,733.265µs,5.025193ms,6.990936ms
0101111_0100100_11,y,0,1.209015ms,712.456µs,4.645299ms,6.56677ms
0001000_10111_0111,y,0,1.07313ms,503.867µs,2.470114ms,4.047111ms
01101111_1011_0100,y,0,1.168812ms,899.549µs,4.787541ms,6.855902ms
010110111011_000_1,y,0,1.158516ms,687.015µs,3.380134ms,5.225665ms
1011000_001111_000,y,0,1.077835ms,850.771µs,4.498602ms,6.427208ms
0010111_01011_0000,y,0,1.2378ms,1.132129ms,6.341456ms,8.711385ms
01010100000_111_00,y,0,1.080945ms,930.241µs,4.635624ms,6.64681ms
01010010111_0111_1,y,0,1.227001ms,1.08903ms,7.375288ms,9.691319ms
0111100111_00100_1,y,0,1.106116ms,546.676µs,2.762713ms,4.415505ms
0110010000_1111_00,y,0,1.022296ms,863.45µs,3.44008ms,5.325826ms
011111011_01000_00,y,0,1.088996ms,801.684µs,3.189524ms,5.080204ms
0010100_01111_1011,y,0,1.16658ms,777.507µs,3.685259ms,5.629346ms
000010100_01111_11,y,0,1.031043ms,618.268µs,2.607025ms,4.256336ms
1000011000_0111_00,y,0,1.113252ms,667.02µs,4.083334ms,5.863606ms
0100111_01111_1011,y,0,1.092489ms,725.796µs,5.359046ms,7.177331ms
0101111_1011011_00,y,0,1.173347ms,786.556µs,4.361691ms,6.321594ms
0111010011011_00_1,y,0,1.220553ms,853.427µs,6.399223ms,8.473203ms
0101101101011_00_1,y,0,1.316446ms,801.903µs,5.034195ms,7.152544ms
0100110000_01111_1,y,0,1.06995ms,810.587µs,4.469843ms,6.35038ms
011101110000_000_1,y,0,1.059239ms,660.551µs,3.19739ms,4.91718ms
001101000_001000_1,y,0,1.119829ms,955.493µs,6.116838ms,8.19216ms
1000100100_0111_00,y,0,1.143906ms,661.369µs,3.640513ms,5.445788ms
0100100_10000_0111,y,0,1.136669ms,856.436µs,5.038624ms,7.031729ms
0101110111_1011_00,y,0,1.191876ms,734.538µs,4.11875ms,6.045164ms
001111_00100_01000,y,0,1.132513ms,1.008604ms,6.160356ms,8.301473ms
010010100000_000_1,y,0,1.107723ms,787.163µs,4.138053ms,6.032939ms
00101000_0101111_1,y,0,1.173599ms,814.55µs,3.957491ms,5.94564ms
011001000100_000_1,y,0,1.100321ms,767.256µs,4.590167ms,6.457744ms
100000100_01111_00,y,0,1.000758ms,620.939µs,2.476753ms,4.09845ms
01010100000_0100_1,y,0,1.193795ms,1.368923ms,8.100034ms,10.662752ms
100011000_01000_00,y,0,1.08123ms,1.100312ms,6.76164ms,8.943182ms
01111000000_0000_1,y,0,982.367µs,621.838µs,2.730694ms,4.334899ms
01010000_00100_111,y,0,1.106071ms,745.23µs,3.976911ms,5.828212ms
0010100100_011_000,y,0,1.280721ms,957.444µs,5.535924ms,7.774089ms
1011111_0111011_00,y,0,1.035529ms,4.444µs,1.786µs,1.041759ms
010101011111_11_00,y,0,1.117777ms,1.243277ms,6.280694ms,8.641748ms
1011011_001000_000,y,0,1.089525ms,546.685µs,2.770202ms,4.406412ms
0100100000_01111_1,y,0,1.048999ms,659.873µs,2.617648ms,4.32652ms
0010001000_01111_1,y,0,1.03852ms,614.686µs,1.973872ms,3.627078ms
0110111_0100111_00,y,0,1.192399ms,977.079µs,5.799323ms,7.968801ms
01100100_0111_1011,y,0,1.259579ms,1.084778ms,7.839273ms,10.18363ms
00110111011_000_11,y,0,1.078667ms,732.821µs,3.747502ms,5.55899ms
0111001011011_00_1,y,0,1.221835ms,781.613µs,6.486921ms,8.490369ms
0100111_011000_111,y,0,1.091973ms,1.059594ms,5.726558ms,7.878125ms
01011011_0100_1000,y,0,1.233812ms,968.031µs,7.663993ms,9.865836ms
00101000_01000_011,y,0,1.243759ms,856.05µs,6.066967ms,8.166776ms
0110000_010000_111,y,0,1.017416ms,786.998µs,3.605522ms,5.409936ms
010000100_01111_00,y,0,1.108909ms,748.834µs,3.195248ms,5.052991ms
010110001000_000_1,y,0,1.128023ms,728.012µs,4.997573ms,6.853608ms
0100100100_1111_00,y,0,1.104894ms,656.436µs,3.066056ms,4.827386ms
0100011000_00100_1,y,0,1.146923ms,933.9µs,5.62434ms,7.705163ms
0101001000_01000_1,y,0,1.243604ms,1.232886ms,6.441199ms,8.917689ms
1001111_001111_000,y,0,1.03035ms,826.202µs,3.855904ms,5.712456ms
0100100000_00100_1,y,0,1.103778ms,754.943µs,4.175562ms,6.034283ms
010100000_001000_1,y,0,1.147827ms,864.375µs,4.254757ms,6.266959ms
0001011111_01111_1,y,0,1.012934ms,626.626µs,3.246289ms,4.885849ms
0100111011_011_000,y,0,1.180204ms,930.16µs,5.808097ms,7.918461ms
00110010100_0111_1,y,0,1.206643ms,885.762µs,6.333962ms,8.426367ms
011100000_011111_1,y,0,1.023396ms,838.323µs,3.652989ms,5.514708ms
0011000_00100_1111,y,0,1.023356ms,846.665µs,4.199702ms,6.069723ms
011011011_10000_00,y,0,1.09873ms,700.791µs,3.855251ms,5.654772ms
0111011_1011000_00,y,0,1.14703ms,850.24µs,5.122327ms,7.119597ms
0110111_0010100_11,y,0,1.177135ms,770.958µs,3.693114ms,5.641207ms
01000010100_111_00,y,0,1.070581ms,732.491µs,2.855799ms,4.658871ms
01000110000_111_00,y,0,1.055439ms,684.997µs,3.433463ms,5.173899ms
000101000_001000_1,y,0,1.103937ms,757.861µs,4.591266ms,6.453064ms
0111110111_1111_00,y,0,978.527µs,552.607µs,2.333137ms,3.864271ms
001110101011_000_1,y,0,1.139727ms,973.521µs,6.258083ms,8.371331ms
0101000100_011_000,y,0,1.20034ms,941.153µs,6.065937ms,8.20743ms
00101000_11011_000,y,0,1.071621ms,716.52µs,3.628339ms,5.41648ms
0011111_01011_0000,y,0,1.064291ms,891.64µs,4.474602ms,6.430533ms
00110000_00111_000,y,0,1.132511ms,1.168963ms,6.208352ms,8.509826ms
0110111111_111_000,y,0,991.003µs,734.35µs,2.151174ms,3.876527ms
0110111_0110000_11,y,0,1.064997ms,883.916µs,5.122858ms,7.071771ms
01111011_011000_11,y,0,1.085192ms,741.32µs,3.73658ms,5.563092ms
0100111_010111_000,y,0,1.153255ms,1.242617ms,7.490757ms,9.886629ms
0010100000_00100_1,y,0,1.069504ms,923.547µs,5.371783ms,7.364834ms
010000100_10000_00,y,0,1.045278ms,634.223µs,3.530811ms,5.210312ms
01110010000_0000_1,y,0,1.021259ms,831.067µs,3.781567ms,5.633893ms
0111011000_0100_11,y,0,1.143712ms,801.298µs,5.040485ms,6.985495ms
00000000_011111_11,y,0,950.464µs,600.509µs,1.387642ms,2.938615ms
001111_000000_0111,y,0,997.878µs,592.853µs,2.884221ms,4.474952ms
00100100000_0000_1,y,0,1.018943ms,674.804µs,2.889783ms,4.58353ms
0111011010000_00_1,y,0,1.134551ms,747.862µs,4.189727ms,6.07214ms
0111111_0001000_11,y,0,994.935µs,539.88µs,1.694061ms,3.228876ms
011000100_01000_00,y,0,1.172639ms,926.956µs,6.736291ms,8.835886ms
00111010111_000_11,y,0,1.04845ms,822.323µs,4.051034ms,5.921807ms
00101010000_0111_1,y,0,1.182941ms,867.681µs,4.459016ms,6.509638ms
010000100_11011_00,y,0,1.076871ms,577.185µs,2.348365ms,4.002421ms
01001111_00111_000,y,0,1.11964ms,1.137387ms,6.358182ms,8.615209ms
000110000_001000_1,y,0,1.034566ms,815.891µs,4.528776ms,6.379233ms
1011000_010000_000,y,0,1.055282ms,726.245µs,3.762954ms,5.544481ms
011111_010100_1000,y,0,1.079908ms,923.094µs,5.724879ms,7.727881ms
001111011_01111_11,y,0,1.007529ms,816.506µs,4.206108ms,6.030143ms
0010111_00000_0111,y,0,1.109732ms,714.817µs,3.975271ms,5.79982ms
0100110011000_00_1,y,0,1.201214ms,1.131036ms,9.461196ms,11.793446ms
0111111_00100_1011,y,0,1.057433ms,611.716µs,2.557478ms,4.226627ms
011000000_011011_1,y,0,1.092176ms,854.69µs,4.648812ms,6.595678ms
001001111_010111_1,y,0,1.125159ms,885.783µs,4.997659ms,7.008601ms
011101111011_000_1,y,0,1.053379ms,615.063µs,1.996611ms,3.665053ms
0000100_010111_011,y,0,1.139929ms,948.512µs,4.046747ms,6.135188ms
0101111_00100_0111,y,0,1.186549ms,797.366µs,4.650926ms,6.634841ms
0111100111_1011_00,y,0,1.116901ms,696.491µs,4.040312ms,5.853704ms
00000100000_0111_1,y,0,999.43µs,487.024µs,1.565671ms,3.052125ms
0111111_001000_000,y,0,1.022763ms,737.761µs,2.566638ms,4.327162ms
010100100100_000_1,y,0,1.239054ms,1.001998ms,5.109528ms,7.35058ms
010111101011_11_00,y,0,1.183566ms,675.089µs,3.921403ms,5.780058ms
001100011000_000_1,y,0,1.114937ms,1.001338ms,6.703854ms,8.820129ms
0110110011000_00_1,y,0,1.173944ms,912.039µs,7.499588ms,9.585571ms
0100101000_1011_00,y,0,1.228059ms,773.873µs,4.590076ms,6.592008ms
010111_00111_01000,y,0,1.154557ms,989.938µs,7.639591ms,9.784086ms
010000101000_000_1,y,0,1.113044ms,643.31µs,3.294363ms,5.050717ms
0111001010000_00_1,y,0,1.101901ms,852.031µs,5.694293ms,7.648225ms
0110011011000_00_1,y,0,1.1339ms,1.118126ms,7.957047ms,10.209073ms
0111101101011_00_1,y,0,1.147848ms,689.254µs,3.125344ms,4.962446ms
0101001011000_00_1,y,0,1.244842ms,1.25801ms,9.255563ms,11.758415ms
01011000000_0111_1,y,0,1.07704ms,905.078µs,4.83615ms,6.818268ms
