triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
101011_01000_00,y,0,756.232µs,495.436µs,2.467591ms,3.719259ms
01000100_0111_1,y,0,708.663µs,461.923µs,1.862766ms,3.033352ms
01110111_0100_1,y,0,723.591µs,486.728µs,1.935268ms,3.145587ms
100111_01000_00,y,0,701.524µs,493.028µs,2.7864ms,3.980952ms
0011111_00000_1,y,0,642.66µs,449.585µs,1.262886ms,2.355131ms
0110010111_00_1,y,0,737.749µs,646.246µs,4.056554ms,5.440549ms
01011011_0000_1,y,0,716.879µs,511.512µs,2.319625ms,3.548016ms
011111_010100_1,y,0,708.489µs,525.869µs,2.824432ms,4.05879ms
0101111_0111_00,y,0,714.668µs,607.203µs,3.025972ms,4.347843ms
0101111_01000_1,y,0,706.9µs,630.054µs,2.870467ms,4.207421ms
0011111_0000_11,y,0,648.695µs,378.92µs,1.381319ms,2.408934ms
01111011_111_00,y,0,789.542µs,439.178µs,1.683263ms,2.911983ms
0110111_0000_11,y,0,774.094µs,550.324µs,1.563109ms,2.887527ms
0011111_01000_1,y,0,902.698µs,504.803µs,2.045119ms,3.45262ms
011011_01000_00,y,0,796.269µs,504.691µs,2.733147ms,4.034107ms
0101010111_00_1,y,0,795.228µs,806.188µs,5.060187ms,6.661603ms
0110101011_00_1,y,0,770.033µs,640.149µs,4.648638ms,6.05882ms
01010111_011_00,y,0,791.184µs,880.401µs,5.074409ms,6.745994ms
01100100_0111_1,y,0,4.313042ms,604.589µs,4.029681ms,8.947312ms
