triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
01011011000_00_1,y,0,4.769843ms,37.137321ms,38.865500495s,38.907407659s
0101111_0100_011,y,0,4.745196ms,33.189347ms,34.826032437s,34.86396698s
011000_0111_1011,y,0,4.541938ms,35.353899ms,39.664653746s,39.704549583s
0110000_001111_1,y,0,4.724484ms,41.459871ms,44.26146069s,44.307645045s
01010111_00100_1,y,0,4.496293ms,36.487547ms,36.217343717s,36.258327557s
0111011000_000_1,y,0,4.825053ms,44.713342ms,42.485685358s,42.535223753s
011010111_000_11,y,0,4.713404ms,41.825072ms,37.935331722s,37.981870198s
01101111_00100_1,y,0,4.673253ms,48.644226ms,40.389219582s,40.442537061s
0111011111_11_00,y,0,4.926952ms,53.755824ms,45.282740584s,45.34142336s
011010000_111_00,y,0,4.931249ms,46.876979ms,44.122999161s,44.174807389s
01100100_01111_1,y,0,4.591838ms,37.323081ms,42.034207207s,42.076122126s
01001001000_00_1,y,0,4.690931ms,42.692336ms,38.624124405s,38.671507672s
010101111_011_00,y,0,4.971041ms,36.049063ms,35.098663477s,35.139683581s
0011000_00100_11,y,0,4.5474ms,39.125461ms,41.756278878s,41.799951739s
011011_00111_000,y,0,5.071724ms,41.615163ms,41.322992273s,41.36967916s
01000000_01111_1,y,0,5.254582ms,56.138335ms,42.154186492s,42.215579409s
01000110000_00_1,y,0,4.712713ms,44.221932ms,43.985939623s,44.034874268s
0010000_011011_1,y,0,4.883488ms,47.342372ms,40.389120673s,40.441346533s
01000100_1111_00,y,0,4.672779ms,51.168088ms,41.944327134s,42.000168001s
0001000_0000_011,y,0,5.014435ms,45.173667ms,40.806169263s,40.856357365s
00101111_01111_1,y,0,4.703585ms,42.54757ms,45.692499559s,45.739750714s
00100_01000_1111,y,0,4.64798ms,48.090941ms,41.300216486s,41.352955407s
010100_011000_11,y,0,4.402119ms,34.879235ms,36.938063055s,36.977344409s
0011000_001111_1,y,0,4.998905ms,43.718511ms,48.265748916s,48.314466332s
01001010000_00_1,y,0,4.383171ms,38.350879ms,36.557581829s,36.600315879s
1111011_01000_00,y,0,4.915751ms,50.29445ms,42.476905604s,42.532115805s
011111_000100_11,y,0,4.628878ms,49.129033ms,42.370505179s,42.42426309s
0100110000_000_1,y,0,5.004367ms,42.540284ms,43.80962279s,43.857167441s
0001000_011111_1,y,0,4.53021ms,57.267111ms,42.944603307s,43.006400628s
0100100_10111_00,y,0,4.344444ms,38.467377ms,36.949251311s,36.992063132s
10111111_0111_00,y,0,4.681802ms,52.768392ms,43.792015206s,43.8494654s
010010100_011_00,y,0,5.176598ms,34.867577ms,35.032073838s,35.072118013s
01101111_1011_00,y,0,5.009878ms,44.674561ms,41.832372907s,41.882057346s
0101000_011111_1,y,0,4.735042ms,45.472249ms,40.485720059s,40.53592735s
01000101000_00_1,y,0,4.615665ms,40.051783ms,37.060146751s,37.104814199s
000010000_0111_1,y,0,4.816104ms,55.007853ms,42.967166472s,43.026990429s
01010000_1011_00,y,0,4.711912ms,41.937503ms,39.003324945s,39.04997436s
0100100_01011_00,y,0,5.007506ms,31.953432ms,34.952203248s,34.989164186s
00110111_00000_1,y,0,4.91362ms,50.168732ms,45.198234248s,45.2533166s
010000_01011_000,y,0,4.970183ms,38.765458ms,38.283312779s,38.32704842s
0110000_010000_1,y,0,4.675202ms,40.541132ms,41.236981397s,41.282197731s
0101000_10111_00,y,0,4.938756ms,42.389426ms,38.505414462s,38.552742644s
10111_01000_0111,y,0,4.435309ms,42.419517ms,38.660379024s,38.70723385s
10101111_0111_00,y,0,4.648038ms,43.161574ms,40.969079137s,41.016888749s
01010100_01111_1,y,0,4.339358ms,33.734361ms,34.484554531s,34.52262825s
1011111_0111_000,y,0,4.839583ms,53.543222ms,43.78312473s,43.841507535s
000101000_0111_1,y,0,4.594179ms,43.483468ms,37.796911268s,37.844988915s
00111_01011_0000,y,0,5.046448ms,38.824249ms,38.639110902s,38.682981599s
10111_00000_0111,y,0,4.685598ms,52.82486ms,43.027401192s,43.08491165s
01001111_00100_1,y,0,4.713155ms,42.210972ms,42.388763927s,42.435688054s
01010001000_00_1,y,0,4.442375ms,38.768529ms,37.008064531s,37.051275435s
0111011_00100_11,y,0,4.655685ms,45.07941ms,40.496532799s,40.546267894s
011011111_111_00,y,0,4.771599ms,51.081302ms,44.538654825s,44.594507726s
00100111_01000_1,y,0,4.589945ms,38.195431ms,39.815114741s,39.857900117s
010111_01000_011,y,0,4.793834ms,35.832472ms,36.522767072s,36.563393378s
01010100100_00_1,y,0,4.678745ms,34.292772ms,35.900168862s,35.939140379s
00111111_00000_1,y,0,4.770037ms,59.998426ms,47.925111676s,47.989880139s
1101011_01111_00,y,0,4.626994ms,42.010654ms,39.260837157s,39.307474805s
001000100_0000_1,y,0,4.825309ms,48.222562ms,42.678422776s,42.731470647s
0100111_0000_011,y,0,4.965283ms,40.827656ms,40.944749441s,40.99054238s
00100100_01000_1,y,0,4.698306ms,39.823948ms,39.517981028s,39.562503282s
001101000_0111_1,y,0,4.830339ms,39.754299ms,42.158680294s,42.203264932s
110111_01111_000,y,0,4.530529ms,48.385805ms,42.443915458s,42.496831792s
0101100000_11_00,y,0,4.841591ms,46.022205ms,43.438341692s,43.489205488s
01111011_0000_11,y,0,5.121682ms,52.576976ms,44.500976318s,44.558674976s
0101001000_11_00,y,0,4.574339ms,39.676824ms,36.827564745s,36.871815908s
010111_00111_000,y,0,4.779188ms,37.751639ms,38.340331716s,38.382862543s
0010001000_000_1,y,0,4.797412ms,47.738595ms,39.974627496s,40.027163503s
01100000_111_000,y,0,5.020009ms,53.416978ms,47.613490246s,47.671927233s
0100100_01111_11,y,0,4.850362ms,47.846898ms,40.534717011s,40.587414271s
1000100_01000_00,y,0,4.544385ms,38.317102ms,40.475542194s,40.518403681s
010100100_0100_1,y,0,4.726771ms,31.679567ms,35.165241661s,35.201647999s
0110000_0100_111,y,0,4.685491ms,45.419077ms,42.502916756s,42.553021324s
0100000_01111_11,y,0,4.939072ms,52.729524ms,43.50445394s,43.562122536s
010011000_0111_1,y,0,4.593096ms,36.642051ms,40.429601893s,40.47083704s
00100111_01111_1,y,0,4.807068ms,45.64865ms,44.954951906s,45.005407624s
00101111_01000_1,y,0,4.554705ms,40.341001ms,41.581728191s,41.626623897s
010000_11111_000,y,0,4.7006ms,54.606516ms,43.942106488s,44.001413604s
011101011_0000_1,y,0,5.047605ms,48.416387ms,40.812286247s,40.865750239s
01010000_1111_00,y,0,5.074477ms,49.357ms,41.623066446s,41.677497923s
01010101000_00_1,y,0,4.576514ms,32.529221ms,35.246930083s,35.284035818s
0111011_010000_1,y,0,4.998223ms,49.229402ms,39.166252814s,39.220480439s
0101011111_11_00,y,0,4.442293ms,41.223547ms,39.11666657s,39.16233241s
01111_01000_1011,y,0,4.755235ms,45.567816ms,39.86819043s,39.918513481s
0010000_010111_1,y,0,4.850097ms,47.326845ms,40.363245287s,40.415422229s
01111011_01000_1,y,0,4.906879ms,46.441385ms,40.455066971s,40.506415235s
010111011_000_11,y,0,5.049826ms,47.431021ms,40.524619297s,40.577100144s
0100000_001000_1,y,0,4.847467ms,47.687258ms,42.370059438s,42.422594163s
01100000_1011_00,y,0,4.627094ms,42.997882ms,41.517616874s,41.56524185s
0111111_1011_000,y,0,4.941108ms,54.043099ms,44.193366343s,44.25235055s
011101011_000_11,y,0,4.465772ms,41.894391ms,38.087938848s,38.134299011s
01010111_011_000,y,0,5.027518ms,38.206022ms,36.34271844s,36.38595198s
0101110111_11_00,y,0,4.539762ms,42.081584ms,38.345579087s,38.392200433s
0000100_011111_1,y,0,4.710935ms,53.535124ms,42.236188631s,42.29443469s
010100000_0100_1,y,0,4.788511ms,40.368752ms,38.768599346s,38.813756609s
000001000_0111_1,y,0,5.127917ms,58.959801ms,44.044605711s,44.108693429s
001011111_000_11,y,0,4.985317ms,47.673428ms,45.338792141s,45.391450886s
0100000_11111_00,y,0,5.20019ms,58.405847ms,44.455517357s,44.519123394s
01010000100_00_1,y,0,4.560633ms,39.645408ms,38.816566269s,38.86077231s
0100100_01111_00,y,0,5.00754ms,40.817202ms,39.258536934s,39.304361676s
00100100_111_000,y,0,5.532185ms,54.305041ms,41.392957433s,41.452794659s
01100000_01111_1,y,0,4.367631ms,43.385095ms,44.379239508s,44.426992234s
010000100_0111_1,y,0,4.534848ms,43.456614ms,39.023901404s,39.071892866s
011111_011000_00,y,0,5.02491ms,44.466507ms,43.063908305s,43.113399722s
01100111_1011_00,y,0,4.728108ms,39.414868ms,42.207595029s,42.251738005s
0011001000_000_1,y,0,4.744241ms,45.507051ms,45.12901902s,45.179270312s
0110111_00000_11,y,0,5.131055ms,57.24709ms,42.693802585s,42.75618073s
010010000_0000_1,y,0,4.769923ms,48.476284ms,42.574635135s,42.627881342s
01011000_0111_00,y,0,5.153495ms,37.54972ms,39.231550407s,39.274253622s
01010000_111_000,y,0,4.875477ms,46.834707ms,42.662065664s,42.713775848s
01011011_01000_1,y,0,4.42034ms,33.465127ms,34.760573766s,34.798459233s
01010000_01111_1,y,0,4.505816ms,41.79643ms,37.637655403s,37.683957649s
011111_110111_00,y,0,4.929039ms,51.200433ms,44.999253198s,45.05538267s
01011000_011_000,y,0,4.674701ms,34.27231ms,36.901183015s,36.940130026s
001010100_0111_1,y,0,4.425632ms,34.607243ms,34.988650305s,35.02768318s
0111111011_11_00,y,0,4.840517ms,51.481162ms,44.614959268s,44.671280947s
010100100_011_00,y,0,5.187192ms,32.275638ms,35.567387732s,35.604850562s
000000100_0111_1,y,0,4.834579ms,53.941717ms,45.148329104s,45.2071054s
011110111_111_00,y,0,4.942512ms,52.408332ms,45.304222846s,45.36157369s
010110111_000_11,y,0,4.86992ms,45.477885ms,40.224523779s,40.274871584s
101011_010000_00,y,0,4.783945ms,41.483544ms,38.233049285s,38.279316774s
010001000_0000_1,y,0,4.621118ms,44.712768ms,40.753635739s,40.802969625s
10000100_0111_00,y,0,4.740757ms,42.463943ms,41.083621039s,41.130825739s
011111_010100_11,y,0,4.594555ms,42.577553ms,40.361442993s,40.408615101s
010111_00000_011,y,0,4.727105ms,41.088589ms,37.59798235s,37.643798044s
0011000_011111_1,y,0,4.9333ms,47.538553ms,45.720930243s,45.773402096s
0100101000_000_1,y,0,5.009388ms,42.938276ms,39.062722268s,39.110669932s
0101000_001111_1,y,0,4.455368ms,40.581577ms,39.884241543s,39.929278488s
01110011011_00_1,y,0,4.538113ms,39.649854ms,41.054562681s,41.098750648s
01011111_111_000,y,0,4.829132ms,51.673771ms,44.475024706s,44.531527609s
0101000_01111_00,y,0,5.03227ms,41.36814ms,38.691836139s,38.738236549s
011111111_000_11,y,0,5.106085ms,69.756933ms,50.584996557s,50.659859575s
001000_11111_000,y,0,5.119741ms,55.748081ms,45.798889588s,45.85975741s
0011111_1011_000,y,0,4.515248ms,45.424844ms,42.819363713s,42.869303805s
0010000000_000_1,y,0,5.584493ms,60.026982ms,46.627538421s,46.693149896s
0101011_01000_00,y,0,5.007829ms,32.215969ms,35.381961934s,35.419185732s
0001000_0000_111,y,0,4.68235ms,52.386544ms,43.62024757s,43.677316464s
0101000_11111_00,y,0,4.703227ms,45.676819ms,39.700053195s,39.750433241s
0101111_1011_000,y,0,4.89418ms,44.711263ms,39.531473795s,39.581079238s
00111011_01111_1,y,0,4.612388ms,42.32343ms,41.416251661s,41.463187479s
10001000_0111_00,y,0,4.878466ms,47.179087ms,43.237503045s,43.289560598s
01010000_011_000,y,0,5.407498ms,42.592427ms,39.136377384s,39.184377309s
010100000_0111_1,y,0,4.819463ms,44.472713ms,39.099406617s,39.148698793s
011111_11011_000,y,0,4.930593ms,53.373943ms,44.713141929s,44.771446465s
01110110000_00_1,y,0,4.866604ms,44.44899ms,43.850350189s,43.899665783s
00100100_01111_1,y,0,4.428273ms,44.823198ms,38.090455454s,38.139706925s
01000100_111_000,y,0,4.832384ms,49.295451ms,42.132129694s,42.186257529s
0010000_011111_1,y,0,4.771357ms,57.673418ms,42.519504717s,42.581949492s
011111_01000_111,y,0,4.946937ms,51.015245ms,45.294836855s,45.350799037s
01111011000_00_1,y,0,4.789563ms,45.443624ms,43.026251799s,43.076484986s
01111011_1011_00,y,0,4.722996ms,41.863604ms,39.910065427s,39.956652027s
0100000100_000_1,y,0,4.927293ms,48.187512ms,42.793872706s,42.846987511s
0010010000_000_1,y,0,4.953029ms,49.840598ms,42.25894215s,42.313735777s
00011111_00000_1,y,0,5.373478ms,54.860003ms,50.571624589s,50.63185807s
0100100_010111_1,y,0,4.66398ms,38.67781ms,37.81039905s,37.85374084s
011101111_0100_1,y,0,4.772852ms,46.565956ms,41.013541974s,41.064880782s
01001000_0111_00,y,0,4.620082ms,37.389209ms,36.024797031s,36.066806322s
010010000_0111_1,y,0,4.887094ms,47.963237ms,39.99804586s,40.050896191s
0100100_11111_00,y,0,4.606591ms,46.759901ms,39.926046698s,39.97741319s
0100000_000100_1,y,0,4.839995ms,48.263336ms,43.27298535s,43.326088681s
01011011_00000_1,y,0,4.799238ms,44.577982ms,39.516099978s,39.565477198s
001011000_0111_1,y,0,4.776481ms,38.055676ms,41.191469906s,41.234302063s
00110000_01000_1,y,0,4.577699ms,40.23467ms,42.515797064s,42.560609433s
001111_01111_000,y,0,4.734094ms,45.462593ms,42.28435338s,42.334550067s
001100000_0111_1,y,0,5.425455ms,51.63612ms,46.352726605s,46.40978818s
011000_01000_111,y,0,4.946638ms,45.99834ms,43.381916133s,43.432861111s
01010111_00000_1,y,0,4.589251ms,45.278466ms,39.960842731s,40.010710448s
01001100100_00_1,y,0,4.463621ms,33.026011ms,38.009653422s,38.047143054s
0100100_11011_00,y,0,4.762152ms,41.389318ms,38.874267641s,38.920419111s
00010000_00000_1,y,0,5.014379ms,54.964964ms,45.78752893s,45.847508273s
011100111_000_11,y,0,5.034573ms,46.215294ms,46.13281109s,46.184060957s
01111011_00100_1,y,0,4.526765ms,45.772461ms,40.926320013s,40.976619239s
0010110111_000_1,y,0,4.782708ms,41.302738ms,41.23703418s,41.283119626s
011111011_000_11,y,0,4.924317ms,52.638736ms,43.946810053s,44.004373106s
01101111_111_000,y,0,4.7058ms,50.893808ms,42.827124582s,42.88272419s
010100111_0111_1,y,0,4.723978ms,37.30483ms,38.871664352s,38.91369316s
01110111_01000_1,y,0,4.839191ms,47.323085ms,39.821109015s,39.873271291s
001111_00000_011,y,0,4.931291ms,47.378253ms,41.999284747s,42.051594291s
10011111_0111_00,y,0,4.828796ms,46.332324ms,46.400185295s,46.451346415s
0100111_0111_000,y,0,5.165961ms,43.560427ms,41.317074061s,41.365800449s
010101000_0100_1,y,0,4.419557ms,31.187331ms,33.456167797s,33.491774685s
01111_00111_0000,y,0,5.269537ms,54.581584ms,46.593205087s,46.653056208s
01011011_011_000,y,0,4.952258ms,37.578486ms,35.751892451s,35.794423195s
0011111_00100_11,y,0,5.029204ms,48.519234ms,46.150794993s,46.204343431s
011011_010000_00,y,0,6.179137ms,48.715654ms,38.371572556s,38.426467347s
1011000_0111_000,y,0,4.605621ms,41.519991ms,41.755644941s,41.801770553s
01001000_01000_1,y,0,4.838289ms,39.86272ms,39.300954566s,39.345655575s
0111111_0000_111,y,0,4.669865ms,56.736834ms,45.402023561s,45.46343026s
01100000_0111_00,y,0,5.073258ms,45.638347ms,43.545730937s,43.596442542s
00110000_111_000,y,0,5.301784ms,51.268625ms,47.938650059s,47.995220468s
0110101111_11_00,y,0,4.606902ms,43.203921ms,40.7602358s,40.808046623s
01101111_01111_1,y,0,4.592193ms,39.448749ms,42.138424163s,42.182465105s
001000_01000_011,y,0,5.021351ms,39.713471ms,38.660788262s,38.705523084s
01011000_0100_11,y,0,4.853318ms,37.831262ms,39.289919448s,39.332604028s
000011000_0111_1,y,0,4.856157ms,48.857787ms,46.171044042s,46.224757986s
01000010000_00_1,y,0,4.732069ms,51.019612ms,41.611692568s,41.667444249s
011111111_0100_1,y,0,5.346641ms,55.966055ms,44.191986223s,44.253298919s
0100010000_000_1,y,0,4.993616ms,49.034068ms,41.895243814s,41.949271498s
011111_00000_111,y,0,4.991252ms,59.993097ms,48.618397196s,48.683381545s
011101111_000_11,y,0,4.814263ms,53.788062ms,43.544213132s,43.602815457s
01111111_0000_11,y,0,5.111255ms,61.321569ms,46.790844913s,46.857277737s
010110111_011_00,y,0,5.508104ms,39.196806ms,36.32304249s,36.3677474s
0101000_0100_011,y,0,5.056844ms,31.699713ms,34.867959988s,34.904716545s
001001000_0000_1,y,0,4.595444ms,44.717754ms,39.73496881s,39.784282008s
01001000_01111_1,y,0,4.462968ms,45.770153ms,37.862223402s,37.912456523s
011011011_0000_1,y,0,4.689655ms,46.871517ms,39.952024971s,40.003586143s
001010000_0000_1,y,0,5.149483ms,47.512879ms,42.559715751s,42.612378113s
0100111011_000_1,y,0,4.714258ms,42.42502ms,41.940686003s,41.987825281s
101011_0111_0000,y,0,4.508454ms,41.004367ms,38.646687857s,38.692200678s
0110000_011111_1,y,0,5.178139ms,48.248593ms,47.144419962s,47.197846694s
00110111_011_000,y,0,4.754584ms,38.11285ms,38.883495574s,38.926363008s
0100000100_11_00,y,0,5.292036ms,54.556886ms,43.301037555s,43.360886477s
0100101000_11_00,y,0,4.743937ms,41.118502ms,37.934464097s,37.980326536s
01101111_0111_00,y,0,4.775219ms,41.04308ms,38.99139289s,39.037211189s
0011111_0000_011,y,0,4.981847ms,48.452993ms,44.077922687s,44.131357527s
00110000_00100_1,y,0,4.930979ms,43.804337ms,44.756537784s,44.8052731s
01100000_0100_11,y,0,4.837749ms,45.384303ms,42.640247754s,42.690469806s
0100000000_000_1,y,0,5.084738ms,56.553773ms,47.612157392s,47.673795903s
01100101000_00_1,y,0,4.601923ms,36.202614ms,38.670892423s,38.71169696s
0110110111_000_1,y,0,4.953863ms,48.008246ms,39.417002777s,39.469964886s
1011000_01000_00,y,0,4.794054ms,42.164918ms,41.815316471s,41.862275443s
01100000_1111_00,y,0,4.764691ms,56.122822ms,47.647612813s,47.708500326s
0001000_001000_1,y,0,4.678248ms,48.266631ms,42.233771609s,42.286716488s
010100_0111_1011,y,0,5.122742ms,37.262879ms,36.620205333s,36.662590954s
01001101000_00_1,y,0,4.653573ms,36.020834ms,40.30338565s,40.344060057s
01010010100_00_1,y,0,4.816812ms,32.251211ms,35.153407316s,35.190475339s
0101000000_000_1,y,0,5.225331ms,49.952533ms,42.152925129s,42.208102993s
011010000_0111_1,y,0,4.654382ms,38.633464ms,40.898098431s,40.941386277s
00111111_01000_1,y,0,4.631314ms,51.440077ms,45.183992171s,45.240063562s
001111011_000_11,y,0,4.48666ms,46.086892ms,42.551272011s,42.601845563s
10101011_0111_00,y,0,4.559685ms,33.9546ms,34.92283203s,34.961346315s
01111_00100_1011,y,0,4.909144ms,44.425952ms,41.030156136s,41.079491232s
01111_00000_1011,y,0,4.601518ms,49.795747ms,41.727576365s,41.78197363s
01111100111_00_1,y,0,4.904942ms,47.300265ms,46.968510778s,47.020715985s
010001000_011_00,y,0,5.129309ms,42.195108ms,39.202637897s,39.249962314s
1000100_01111_00,y,0,4.887881ms,46.721405ms,44.177318848s,44.228928134s
0111001000_000_1,y,0,4.728367ms,42.182407ms,41.411601984s,41.458512758s
00110000_01111_1,y,0,4.784703ms,46.810592ms,45.206912281s,45.258507576s
010110111_0111_1,y,0,4.671441ms,35.141405ms,39.731470364s,39.77128321s
001000_11011_000,y,0,4.868633ms,49.132843ms,43.12579879s,43.179800266s
01001100000_00_1,y,0,4.712816ms,43.65055ms,43.561085608s,43.609448974s
001111_00100_011,y,0,5.232546ms,39.971458ms,41.137075079s,41.182279083s
01110111_00000_1,y,0,4.836408ms,54.153182ms,42.299693307s,42.358682897s
010100_0111_1000,y,0,4.767157ms,37.430545ms,39.400155411s,39.442353113s
01111011_00000_1,y,0,4.825031ms,54.069976ms,44.399434037s,44.458329044s
0011111_010000_1,y,0,5.231925ms,54.129501ms,44.700209087s,44.759570513s
00100100_011_000,y,0,5.21351ms,39.224905ms,39.20821539s,39.252653805s
0100100_011111_1,y,0,5.036922ms,46.406458ms,40.151584042s,40.203027422s
1011011_01111_00,y,0,5.070856ms,46.202873ms,41.363793514s,41.415067243s
1011011_01000_00,y,0,4.717603ms,42.410809ms,38.190253904s,38.237382316s
01001000_011_000,y,0,4.884739ms,36.990587ms,36.99929536s,37.041170686s
001000_00111_000,y,0,5.269054ms,40.820558ms,44.072099899s,44.118189511s
0111011_001000_1,y,0,4.686321ms,47.680437ms,40.170588582s,40.22295534s
0110000_00100_11,y,0,4.777727ms,45.446302ms,41.737085562s,41.787309591s
01011111_011_000,y,0,4.875776ms,43.191604ms,38.759137068s,38.807204448s
010110000_111_00,y,0,5.161572ms,46.890904ms,43.482262743s,43.534315219s
01111_11011_0100,y,0,5.012839ms,43.974141ms,41.718420366s,41.767407346s
011101011_0100_1,y,0,4.589582ms,34.954878ms,35.386555342s,35.426099802s
01110000_00000_1,y,0,4.742187ms,48.026141ms,45.886352451s,45.939120779s
01011011_00100_1,y,0,4.570539ms,36.864976ms,36.822648107s,36.864083622s
010011111_0000_1,y,0,4.71318ms,51.487449ms,45.710886093s,45.767086722s
001101111_000_11,y,0,4.830036ms,48.642858ms,44.951910109s,45.005383003s
1110111_01000_00,y,0,4.955214ms,51.728572ms,41.332844934s,41.38952872s
0111111_01000_00,y,0,5.269121ms,49.054096ms,41.4640398s,41.518363017s
0110000_001000_1,y,0,4.765353ms,44.930499ms,43.270596259s,43.320292111s
0110000_011011_1,y,0,4.941094ms,38.765582ms,42.488855465s,42.532562141s
01001000_111_000,y,0,4.955176ms,49.68734ms,42.527751655s,42.582394171s
01101001111_00_1,y,0,4.756527ms,39.411437ms,41.755382826s,41.79955079s
0011000_01111_11,y,0,4.65961ms,44.785654ms,45.185906117s,45.235351381s
01010111_1011_00,y,0,4.892718ms,38.450611ms,36.806207781s,36.84955111s
0100111_01111_00,y,0,5.04195ms,39.697648ms,41.012841897s,41.057581495s
0111110111_11_00,y,0,5.066224ms,54.483752ms,45.75619508s,45.815745056s
010111_010000_00,y,0,4.767111ms,38.007426ms,36.057708553s,36.10048309s
011100111_0100_1,y,0,4.646656ms,38.679696ms,40.082414228s,40.12574058s
011111_101111_00,y,0,5.091434ms,51.558479ms,45.643875765s,45.700525678s
0010000_01000_11,y,0,4.821506ms,48.684964ms,41.670525656s,41.724032126s
0011000_010000_1,y,0,4.768851ms,44.643076ms,44.834612565s,44.884024492s
0111111_010000_1,y,0,4.55123ms,50.24256ms,40.043574366s,40.098368156s
0110111_10000_00,y,0,4.819283ms,45.696297ms,42.628502019s,42.679017599s
1010000_01111_00,y,0,4.990319ms,45.480414ms,44.159258585s,44.209729318s
010010000_111_00,y,0,4.56512ms,48.955857ms,39.731678621s,39.785199598s
100111_011011_00,y,0,5.157797ms,41.975463ms,43.003851292s,43.050984552s
01000010100_00_1,y,0,4.643138ms,40.046012ms,39.344515371s,39.389204521s
01001000_1111_00,y,0,4.987385ms,52.254093ms,41.752438607s,41.809680085s
0010100100_000_1,y,0,4.868003ms,40.071225ms,38.388274977s,38.433214205s
0101111_000000_1,y,0,5.018983ms,56.911157ms,43.995575079s,44.057505219s
010111011_011_00,y,0,4.832828ms,36.618455ms,36.74353106s,36.784982343s
011111111_111_00,y,0,4.782265ms,54.715408ms,47.524292659s,47.583790332s
01100110111_00_1,y,0,4.760269ms,40.935249ms,41.944882825s,41.990578343s
01101000_0100_11,y,0,4.801821ms,37.451317ms,39.897209288s,39.939462426s
0101110111_000_1,y,0,4.88841ms,47.067166ms,39.420210713s,39.472166289s
001001000_0111_1,y,0,4.924439ms,49.281192ms,38.905701188s,38.959906819s
010101000_0111_1,y,0,4.829321ms,36.760558ms,37.222746175s,37.264336054s
01101101000_00_1,y,0,5.012185ms,37.101184ms,40.003614464s,40.045727833s
00101000_01000_1,y,0,4.643352ms,38.71907ms,37.171928302s,37.215290724s
0010101000_000_1,y,0,4.932798ms,38.853842ms,38.415852068s,38.459638708s
0011000100_000_1,y,0,5.636182ms,46.052143ms,44.811404108s,44.863092433s
0101101111_000_1,y,0,4.47383ms,43.666121ms,37.192999605s,37.241139556s
0101011111_000_1,y,0,4.681898ms,45.100878ms,40.233823653s,40.283606429s
01111111_0100_11,y,0,4.797147ms,49.603671ms,43.002818385s,43.057219203s
001000100_0111_1,y,0,5.038137ms,50.267665ms,41.101362731s,41.156668533s
010010000_000_11,y,0,4.964507ms,50.191713ms,42.35475125s,42.40990747s
101011_0111_0100,y,0,4.425006ms,32.898384ms,35.573181904s,35.610505294s
011100111_0000_1,y,0,4.932622ms,48.927338ms,45.642322821s,45.696182781s
0111011000_11_00,y,0,5.002124ms,44.684633ms,44.179953236s,44.229639993s
001111_01000_011,y,0,5.061743ms,40.457773ms,40.874022607s,40.919542123s
0100100_001111_1,y,0,5.015321ms,41.755186ms,41.667833659s,41.714604166s
0010111_0111_000,y,0,5.520857ms,45.272942ms,42.227612684s,42.278406483s
01001000_1011_00,y,0,4.868859ms,41.544112ms,38.195401739s,38.24181471s
0101111_010100_1,y,0,4.577204ms,36.126427ms,36.537089654s,36.577793285s
1011111_01000_00,y,0,5.069074ms,56.522631ms,42.184678531s,42.246270236s
100111_010000_00,y,0,4.652514ms,41.648236ms,41.753023392s,41.799324142s
001110111_0000_1,y,0,5.057775ms,50.327874ms,44.657436737s,44.712822386s
01000100_011_000,y,0,5.434367ms,43.096598ms,39.68310722s,39.731638185s
01110111_00100_1,y,0,5.097865ms,47.378649ms,39.838976844s,39.891453358s
01011001111_00_1,y,0,4.786047ms,39.417259ms,41.505649187s,41.549852493s
00111011_00000_1,y,0,4.863287ms,51.174651ms,45.221025746s,45.277063684s
001111_0111_0000,y,0,5.015283ms,47.524631ms,42.21479393s,42.267333844s
011010111_0111_1,y,0,4.795836ms,35.980594ms,40.462771528s,40.503547958s
0010111111_000_1,y,0,4.896245ms,47.735941ms,45.763252046s,45.815884232s
0111111_001000_1,y,0,4.653931ms,52.944691ms,40.724458682s,40.782057304s
0101000_0100_111,y,0,4.665121ms,41.429926ms,38.388103875s,38.434198922s
00011111_01111_1,y,0,4.974242ms,50.441303ms,47.782838536s,47.838254081s
0011011111_000_1,y,0,4.790763ms,50.374903ms,45.579974126s,45.635139792s
00111111_00100_1,y,0,4.676361ms,46.366529ms,43.351187732s,43.402230622s
01101011011_00_1,y,0,4.696289ms,37.624844ms,36.472541204s,36.514862337s
00111111_011_000,y,0,5.076837ms,49.190408ms,45.471481344s,45.525748589s
1011011_0111_000,y,0,4.600792ms,43.418219ms,38.821803632s,38.869822643s
010111_1011_0000,y,0,4.964963ms,44.39696ms,40.311760537s,40.36112246s
010001000_0111_1,y,0,4.902615ms,46.892318ms,39.770952254s,39.822747187s
01011111_0100_11,y,0,4.674425ms,43.424783ms,40.902187798s,40.950287006s
0110010111_000_1,y,0,5.287022ms,42.143245ms,42.379757236s,42.427187503s
0101100111_000_1,y,0,4.894111ms,40.512833ms,41.266348265s,41.311755209s
00001000_01111_1,y,0,4.643442ms,52.314802ms,41.271380418s,41.328338662s
01110111011_00_1,y,0,4.853929ms,46.812011ms,40.072700878s,40.124366818s
001111_1011_0000,y,0,5.042625ms,50.098136ms,47.132924404s,47.188065165s
0010111011_000_1,y,0,4.80714ms,41.572473ms,43.410833751s,43.457213364s
00101000_011_000,y,0,5.572952ms,42.441401ms,38.808591891s,38.856606244s
001001000_000_11,y,0,4.710622ms,48.667173ms,39.428290082s,39.481667877s
0110010000_000_1,y,0,5.101834ms,45.690568ms,43.173193947s,43.223986349s
101111_01111_000,y,0,5.306945ms,55.96887ms,44.273259833s,44.334535648s
0011111_001000_1,y,0,4.989905ms,50.388891ms,44.811465384s,44.86684418s
