triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
011111111_0001000_11,y,0,1.224269ms,898.432µs,2.024641ms,4.147342ms
01100110000_11111_00,y,0,1.313318ms,1.120788ms,5.239279ms,7.673385ms
0100001000_0111111_1,y,0,1.310143ms,946.013µs,2.744245ms,5.000401ms
11010111_01000100_00,y,0,1.479251ms,696.053µs,3.843195ms,6.018499ms
010110010000_1011_00,y,0,1.499958ms,1.242807ms,8.499236ms,11.242001ms
001011011000_011_000,y,0,1.55204ms,1.481887ms,11.785504ms,14.819431ms
00101000_0001000_111,y,0,1.34992ms,1.074006ms,4.94436ms,7.368286ms
0100010100000_011_00,y,0,1.515939ms,1.04763ms,4.973382ms,7.536951ms
001011000000_00000_1,y,0,1.270836ms,1.059615ms,5.066029ms,7.39648ms
0101000_011000_11011,y,0,1.46045ms,1.231504ms,6.990185ms,9.682139ms
0100001101000_000_11,y,0,1.394113ms,1.024229ms,6.381898ms,8.80024ms
101000000_001111_000,y,0,1.285203ms,1.148857ms,4.857992ms,7.292052ms
001000000_00011111_1,y,0,1.25479ms,916.748µs,3.808429ms,5.979967ms
001000000_0111011_11,y,0,1.313788ms,868.803µs,2.938493ms,5.121084ms
00111011_001000_0111,y,0,1.463759ms,958.248µs,5.837489ms,8.259496ms
000100111_001000_111,y,0,1.338661ms,1.097638ms,5.44586ms,7.882159ms
001010000100_111_000,y,0,1.309501ms,900.773µs,4.005177ms,6.215451ms
0000001000_0111011_1,y,0,1.314153ms,695.024µs,2.287349ms,4.296526ms
0011011000100_0111_1,y,0,1.526679ms,1.324442ms,8.335622ms,11.186743ms
01001000000_11111_00,y,0,1.250467ms,700.089µs,2.740805ms,4.691361ms
0001101111_00111_011,y,0,1.403853ms,1.199763ms,7.871121ms,10.474737ms
10111010000_01000_00,y,0,1.390554ms,901.917µs,5.016044ms,7.308515ms
0001000110000_0111_1,y,0,1.349314ms,730.691µs,2.93694ms,5.016945ms
11000001000_01111_00,y,0,1.301045ms,822.644µs,3.532853ms,5.656542ms
001110001000_01111_1,y,0,1.382042ms,991.872µs,5.701327ms,8.075241ms
010111101011_111_000,y,0,1.395316ms,1.013675ms,5.15143ms,7.560421ms
00100100000_001000_1,y,0,1.371104ms,1.044766ms,4.968023ms,7.383893ms
010101111011_1011_00,y,0,1.543347ms,1.105247ms,6.290006ms,8.9386ms
0001100000_0111_0000,y,0,1.29374ms,964.697µs,4.185145ms,6.443582ms
00111011111_01000_11,y,0,1.329343ms,807.959µs,4.274496ms,6.411798ms
0100011000_011111_11,y,0,1.355824ms,784.816µs,3.807553ms,5.948193ms
010010101111_00100_1,y,0,1.590537ms,1.365494ms,10.825542ms,13.781573ms
101010111_0100100_00,y,0,1.647128ms,999.799µs,6.764042ms,9.410969ms
01101111_10111011_00,y,0,1.397207ms,6.615µs,3.621µs,1.407443ms
0101100101000_0111_1,y,0,1.5673ms,1.998174ms,14.479261ms,18.044735ms
0000100000_0110111_1,y,0,1.277475ms,749.449µs,2.608445ms,4.635369ms
0101010100000_0000_1,y,0,1.458475ms,1.964379ms,9.345296ms,12.76815ms
0100101111_0000100_1,y,0,1.405246ms,1.105512ms,4.895483ms,7.406241ms
01111101110000_000_1,y,0,1.29408ms,771.408µs,2.928692ms,4.99418ms
000011011111_01111_1,y,0,1.254084ms,966.236µs,3.950266ms,6.170586ms
0101010000_0101000_1,y,0,1.598298ms,2.332534ms,14.698716ms,18.629548ms
010110000_1110111_00,y,0,1.362159ms,941.465µs,4.300714ms,6.604338ms
01001100000_0111_000,y,0,1.358139ms,1.290147ms,7.113207ms,9.761493ms
01101010000_00100_11,y,0,1.477753ms,1.088765ms,6.981383ms,9.547901ms
01000100_001000_1111,y,0,1.35503ms,951.548µs,4.134106ms,6.440684ms
010011001010000_00_1,y,0,1.566051ms,1.566152ms,10.370785ms,13.502988ms
0101100000_0111_1000,y,0,1.401933ms,1.426451ms,8.58366ms,11.412044ms
0100111111_001000_11,y,0,1.346369ms,829.016µs,4.55437ms,6.729755ms
110000000_0110111_00,y,0,1.288902ms,1.092483ms,4.293581ms,6.674966ms
0111010111_00000_111,y,0,1.292384ms,1.009973ms,3.974809ms,6.277166ms
0100011111_0111_0000,y,0,1.301096ms,1.304175ms,5.872689ms,8.47796ms
01001100111011_000_1,y,0,1.543356ms,1.275855ms,8.219862ms,11.039073ms
10001111_0111011_000,y,0,1.369502ms,1.027601ms,5.54665ms,7.943753ms
011110011100000_00_1,y,0,1.343203ms,1.033096ms,4.969898ms,7.346197ms
01011110111_0000_011,y,0,1.417606ms,1.035115ms,4.500913ms,6.953634ms
00110100000_001111_1,y,0,1.382701ms,1.154866ms,6.85269ms,9.390257ms
01000010000_011111_1,y,0,1.314001ms,693.733µs,2.743979ms,4.751713ms
01010100_01100100_11,y,0,1.595818ms,2.178351ms,16.952533ms,20.726702ms
0001000100_0111_1011,y,0,1.40314ms,727.685µs,3.254956ms,5.385781ms
01001000000000_11_00,y,0,1.266356ms,6.404µs,3.989µs,1.276749ms
00100101000_001111_1,y,0,1.439231ms,857.466µs,5.182551ms,7.479248ms
01110000_11011_01000,y,0,1.351321ms,1.043108ms,5.829062ms,8.223491ms
0010001000_0100000_1,y,0,1.336878ms,1.033402ms,4.223937ms,6.594217ms
00010000_01111_10111,y,0,1.280952ms,733.395µs,3.009994ms,5.024341ms
010100001000_00000_1,y,0,1.311326ms,997.485µs,4.569827ms,6.878638ms
010001000100_0111_00,y,0,1.485779ms,1.01617ms,4.222121ms,6.72407ms
00100000_001111_0111,y,0,1.314901ms,877.159µs,4.591416ms,6.783476ms
01000100000_11111_00,y,0,1.292458ms,679.287µs,2.322982ms,4.294727ms
010101000_0111011_11,y,0,1.507842ms,1.196339ms,8.513811ms,11.217992ms
1010000100_010000_00,y,0,1.42379ms,1.111097ms,5.60335ms,8.138237ms
00111111_11011_01000,y,0,1.293061ms,1.087615ms,4.336969ms,6.717645ms
011101011111_111_000,y,0,1.315092ms,930.152µs,4.008758ms,6.254002ms
001001000_00101000_1,y,0,1.495169ms,1.310044ms,7.781656ms,10.586869ms
00101000000_000100_1,y,0,1.346638ms,1.049852ms,4.904849ms,7.301339ms
0111111111_111011_00,y,0,1.253834ms,801.254µs,2.771932ms,4.82702ms
011010111_1001111_00,y,0,1.403125ms,1.331955ms,8.962389ms,11.697469ms
010111010101011_00_1,y,0,1.819356ms,1.246648ms,9.981046ms,13.04705ms
0110000_100111_00100,y,0,1.45371ms,1.206739ms,7.061845ms,9.722294ms
10110001111_01111_00,y,0,1.379009ms,1.21829ms,6.981547ms,9.578846ms
0110111111_011000_11,y,0,1.336701ms,1.190236ms,5.31824ms,7.845177ms
100100000_01111_0000,y,0,1.235909ms,1.027162ms,4.230473ms,6.493544ms
0110000000_110111_00,y,0,1.279725ms,713.035µs,2.931048ms,4.923808ms
1000000_010111_00100,y,0,1.370184ms,979.235µs,5.296449ms,7.645868ms
010110000_01001000_1,y,0,1.522004ms,1.18935ms,8.399156ms,11.11051ms
0011001111_0101111_1,y,0,1.409366ms,1.382502ms,8.398675ms,11.190543ms
0110000000000_0111_1,y,0,1.258519ms,911.244µs,3.345436ms,5.515199ms
011111100111_1011_00,y,0,1.320062ms,838.315µs,3.40124ms,5.559617ms
001001000_0101111_11,y,0,1.411884ms,746.68µs,3.776722ms,5.935286ms
00001000_0010000_111,y,0,1.238127ms,1.071063ms,3.303552ms,5.612742ms
011011011_00111_0000,y,0,1.459294ms,956.867µs,4.868484ms,7.284645ms
0100100_011000_11111,y,0,1.401014ms,962.161µs,4.9935ms,7.356675ms
010010000_01011000_1,y,0,1.51449ms,1.436078ms,7.906058ms,10.856626ms
011101010010111_00_1,y,0,1.713484ms,1.305365ms,10.480605ms,13.499454ms
01010000_011111_1000,y,0,1.351242ms,935.021µs,6.275106ms,8.561369ms
010011011111_00000_1,y,0,1.313535ms,901.056µs,4.896399ms,7.11099ms
010011111_0011000_11,y,0,1.345629ms,1.334496ms,7.019061ms,9.699186ms
010001000000_00000_1,y,0,1.251285ms,994.292µs,3.227468ms,5.473045ms
0100001010100_111_00,y,0,1.439147ms,1.137305ms,4.970572ms,7.547024ms
0110110111_0111_1011,y,0,1.51693ms,1.401871ms,8.719782ms,11.638583ms
0100000010000_0111_1,y,0,1.299324ms,778.003µs,2.808274ms,4.885601ms
001111101011_011_000,y,0,1.391385ms,1.100072ms,4.635146ms,7.126603ms
01001000_0011000_111,y,0,1.357085ms,1.315167ms,6.576606ms,9.248858ms
01110111_01101000_00,y,0,1.529973ms,999.405µs,6.166036ms,8.695414ms
001000000_01011111_1,y,0,1.324411ms,746.404µs,3.001159ms,5.071974ms
010111_011000_010000,y,0,1.464045ms,1.512705ms,10.805475ms,13.782225ms
01001101111_0000_011,y,0,1.421878ms,1.24519ms,8.432503ms,11.099571ms
01001110111011_11_00,y,0,1.523703ms,886.844µs,4.883339ms,7.293886ms
000111111_0010000_11,y,0,1.224345ms,914.227µs,3.957143ms,6.095715ms
010101000_001000_011,y,0,1.708601ms,1.635757ms,11.617602ms,14.96196ms
0101111_1010111_0000,y,0,1.439728ms,950.697µs,5.455975ms,7.8464ms
010010000_1000100_00,y,0,1.409385ms,1.192804ms,7.466272ms,10.068461ms
000000100_01111_1011,y,0,1.277812ms,937.703µs,2.837141ms,5.052656ms
01101111001111_11_00,y,0,1.358899ms,792.034µs,3.513594ms,5.664527ms
0001100000_000100_11,y,0,1.263475ms,1.188086ms,5.056765ms,7.508326ms
0011000000_0100000_1,y,0,1.256063ms,965.113µs,4.901893ms,7.123069ms
1001101111_01111_000,y,0,1.307995ms,1.060416ms,5.514503ms,7.882914ms
010111011000_01000_1,y,0,1.541686ms,1.019598ms,6.795853ms,9.357137ms
01011000_01010000_11,y,0,1.445238ms,1.206399ms,10.613955ms,13.265592ms
00110100000_011111_1,y,0,1.313946ms,1.238689ms,4.92614ms,7.478775ms
01000110111_001000_1,y,0,1.487154ms,1.055029ms,7.849234ms,10.391417ms
0101111_1001111_0100,y,0,1.505671ms,1.272508ms,10.012843ms,12.791022ms
0011000000_0000100_1,y,0,1.29976ms,1.056892ms,4.239053ms,6.595705ms
0111000100_0101111_1,y,0,1.479009ms,1.259511ms,10.062568ms,12.801088ms
01110001111_00000_11,y,0,1.323289ms,1.017275ms,4.625964ms,6.966528ms
010110000_00101000_1,y,0,1.533668ms,1.215736ms,7.665703ms,10.415107ms
010010001000_01111_1,y,0,1.418183ms,710.609µs,3.470216ms,5.599008ms
0111100010000_000_11,y,0,1.288335ms,940.092µs,4.821205ms,7.049632ms
01001000000_011000_1,y,0,1.404351ms,959.996µs,5.064849ms,7.429196ms
0010010000_000100_11,y,0,1.367074ms,1.060781ms,4.957857ms,7.385712ms
010110101111_01111_1,y,0,1.484966ms,1.286795ms,8.22729ms,10.999051ms
0101000110000_0000_1,y,0,1.405025ms,986.232µs,5.844441ms,8.235698ms
011110111_0010100_11,y,0,1.46656ms,835.671µs,3.822081ms,6.124312ms
01101011011_000100_1,y,0,1.547012ms,923.713µs,4.997935ms,7.46866ms
00110000000_01000_11,y,0,1.293063ms,997.181µs,4.432032ms,6.722276ms
011010000100_111_000,y,0,1.347839ms,29.77µs,17.318µs,1.394927ms
101011011_010000_000,y,0,1.510469ms,752.349µs,4.436201ms,6.699019ms
01010100_101000_0111,y,0,1.677748ms,1.703661ms,13.609393ms,16.990802ms
010100000_01010111_1,y,0,1.497623ms,1.986966ms,11.504503ms,14.989092ms
00101000_1101111_000,y,0,1.376502ms,823.788µs,3.974928ms,6.175218ms
01001111_00111_01000,y,0,1.487708ms,1.485741ms,11.06274ms,14.036189ms
010010000_00100_0111,y,0,1.530169ms,925.483µs,6.661161ms,9.116813ms
011000000_111011_000,y,0,1.262822ms,792.819µs,3.038798ms,5.094439ms
0100001000_111011_00,y,0,1.324621ms,728.033µs,2.678578ms,4.731232ms
01000011000_01111_11,y,0,1.328984ms,767.339µs,3.569452ms,5.665775ms
001011000000_01000_1,y,0,1.373547ms,1.347718ms,6.513088ms,9.234353ms
01110110111_11011_00,y,0,1.430553ms,895.24µs,5.277549ms,7.603342ms
00100100000_000100_1,y,0,1.344412ms,1.04901ms,4.952993ms,7.346415ms
010110011000_0111_00,y,0,1.530661ms,1.662717ms,13.604123ms,16.797501ms
01101111011000_000_1,y,0,1.354794ms,728.215µs,3.611635ms,5.694644ms
11010111_01111011_00,y,0,1.489608ms,1.343597ms,11.764155ms,14.59736ms
01101110111_00100_11,y,0,1.40397ms,796.271µs,3.529334ms,5.729575ms
101000000_011111_000,y,0,1.255989ms,872.987µs,3.726111ms,5.855087ms
01101100010000_000_1,y,0,1.41041ms,1.088346ms,6.224191ms,8.722947ms
011011011011000_00_1,y,0,1.528761ms,851.347µs,5.20965ms,7.589758ms
00100000_101111_0000,y,0,1.236339ms,906.796µs,2.769838ms,4.912973ms
000101010000_00000_1,y,0,1.307701ms,1.371269ms,6.356058ms,9.035028ms
01001100000000_000_1,y,0,1.27586ms,1.306532ms,4.441322ms,7.023714ms
00111011_011000_0000,y,0,1.440921ms,982.159µs,6.758777ms,9.181857ms
01101000_01111_00000,y,0,1.371949ms,1.073733ms,5.297891ms,7.743573ms
0010001000_0010000_1,y,0,1.321334ms,937.403µs,4.92122ms,7.179957ms
011100101110000_00_1,y,0,1.409913ms,1.105686ms,9.310968ms,11.826567ms
01000100_101000_0111,y,0,1.485208ms,1.074947ms,5.945917ms,8.506072ms
010011011111_01000_1,y,0,1.412546ms,1.248879ms,8.325397ms,10.986822ms
011100111_11011_0000,y,0,1.316627ms,1.371622ms,5.297049ms,7.985298ms
0010000010000_0000_1,y,0,1.269922ms,701.668µs,2.827615ms,4.799205ms
00111011111_00100_11,y,0,1.32399ms,955.716µs,4.134724ms,6.41443ms
00100001000_011111_1,y,0,1.315732ms,728.494µs,2.291279ms,4.335505ms
001010100_00101111_1,y,0,1.599337ms,1.726862ms,14.19154ms,17.517739ms
0101101111_0100111_1,y,0,1.48816ms,1.394584ms,9.000976ms,11.88372ms
010100000_001000_011,y,0,1.529247ms,1.260196ms,7.399615ms,10.189058ms
011000000_01000_1011,y,0,1.364211ms,1.297667ms,5.486098ms,8.147976ms
0101110000_101111_00,y,0,1.367302ms,1.269587ms,6.12649ms,8.763379ms
0101010111_00111_000,y,0,1.50892ms,1.446347ms,13.81787ms,16.773137ms
0100001101000_011_00,y,0,1.537886ms,1.042298ms,5.898844ms,8.479028ms
010001100100_011_000,y,0,1.529144ms,1.101748ms,7.930281ms,10.561173ms
0010101000_0100100_1,y,0,1.703879ms,1.369732ms,12.365881ms,15.439492ms
011010111_1010000_00,y,0,1.441168ms,1.308335ms,9.296073ms,12.045576ms
011100101111_1011_00,y,0,1.417149ms,1.234847ms,8.247207ms,10.899203ms
01111011_01100100_11,y,0,1.458821ms,1.024823ms,6.312242ms,8.795886ms
01001000000_0000_011,y,0,1.376335ms,983.077µs,4.704727ms,7.064139ms
011110001000_00000_1,y,0,1.267493ms,898.812µs,4.154021ms,6.320326ms
01110111_01111_01000,y,0,1.400298ms,987.521µs,5.462522ms,7.850341ms
01001000110000_11_00,y,0,1.418357ms,825.422µs,4.047495ms,6.291274ms
000111000100_01111_1,y,0,1.328031ms,916.326µs,4.924253ms,7.16861ms
11010111_0111011_000,y,0,1.381426ms,1.283192ms,6.462867ms,9.127485ms
01000000001000_000_1,y,0,1.264005ms,711.132µs,2.43948ms,4.414617ms
010000010000_1111_00,y,0,1.26812ms,782.588µs,2.185127ms,4.235835ms
1000101000_0111_0100,y,0,1.534555ms,1.12635ms,7.339203ms,10.000108ms
0001100000_0111_1011,y,0,1.382741ms,798.529µs,3.511461ms,5.692731ms
0010110111_00111_011,y,0,1.533769ms,1.452202ms,11.256624ms,14.242595ms
011000000_1011011_00,y,0,1.367433ms,1.132099ms,4.244299ms,6.743831ms
0111011000100_0000_1,y,0,1.421537ms,948.632µs,5.209545ms,7.579714ms
0101100000_0111_0100,y,0,1.464807ms,1.695979ms,10.71808ms,13.878866ms
1011111_0101000_0111,y,0,1.376228ms,6.424µs,3.908µs,1.38656ms
1010000_011111_01000,y,0,1.353147ms,1.053869ms,5.48403ms,7.891046ms
01011000_0100000_000,y,0,1.386651ms,1.3039ms,8.942574ms,11.633125ms
00101011000_011011_1,y,0,1.626663ms,1.289769ms,8.311775ms,11.228207ms
0101011111_000000_11,y,0,1.308634ms,912.119µs,4.099974ms,6.320727ms
000100100_001000_111,y,0,1.375793ms,1.000213ms,4.271758ms,6.647764ms
0100011000_111111_00,y,0,1.334714ms,885.021µs,3.943626ms,6.163361ms
110110000_0111111_00,y,0,1.282211ms,1.048636ms,4.685697ms,7.016544ms
01110000_1001111_000,y,0,1.315123ms,1.181461ms,6.159521ms,8.656105ms
00100101000_011111_1,y,0,1.422729ms,902.549µs,3.599333ms,5.924611ms
011011001010000_00_1,y,0,1.455943ms,1.352011ms,10.308952ms,13.116906ms
010010000_110111_000,y,0,1.335691ms,975.87µs,3.436055ms,5.747616ms
01001000_101000_0111,y,0,1.501006ms,982.719µs,6.664667ms,9.148392ms
010110010000_0111_00,y,0,1.4589ms,1.758496ms,10.476941ms,13.694337ms
011111010101011_00_1,y,0,1.542284ms,1.200229ms,7.611881ms,10.354394ms
0111000100_0111111_1,y,0,1.339627ms,1.122048ms,6.202333ms,8.664008ms
00101000100_010111_1,y,0,1.564157ms,961.366µs,4.809186ms,7.334709ms
00101000_01000000_11,y,0,1.337607ms,1.030884ms,4.786199ms,7.15469ms
010001011100000_00_1,y,0,1.418639ms,1.230099ms,6.766879ms,9.415617ms
0011111_0100000_0111,y,0,1.329471ms,1.125447ms,5.228543ms,7.683461ms
01101000000000_11_00,y,0,1.27887ms,942.519µs,3.473682ms,5.695071ms
00111110111_1011_000,y,0,1.344386ms,801.669µs,3.513017ms,5.659072ms
01010000_11011_00100,y,0,1.487423ms,990.537µs,4.941578ms,7.419538ms
0101111010111_011_00,y,0,1.575009ms,943.88µs,5.7398ms,8.258689ms
00110111_10111_00000,y,0,1.29124ms,959.063µs,4.245199ms,6.495502ms
010110000_1001111_00,y,0,1.364542ms,1.483149ms,8.712176ms,11.559867ms
0100001110000_000_11,y,0,1.353845ms,938.121µs,5.594895ms,7.886861ms
00110110111_00000_11,y,0,1.344818ms,984.797µs,4.311433ms,6.641048ms
01100000_101011_0100,y,0,1.490285ms,1.209664ms,7.776931ms,10.47688ms
010111011000_00100_1,y,0,1.550059ms,893.313µs,5.412431ms,7.855803ms
01000100_011000_1011,y,0,1.469487ms,940.517µs,5.956646ms,8.36665ms
01111011_0110000_000,y,0,1.346751ms,798.305µs,4.618805ms,6.763861ms
01101110111011_11_00,y,0,1.453647ms,863.334µs,3.375001ms,5.691982ms
10101011_01000000_00,y,0,1.47683ms,975.301µs,5.497032ms,7.949163ms
00100010000_000000_1,y,0,1.287729ms,970.899µs,3.50915ms,5.767778ms
00111011111_01111_11,y,0,1.268183ms,1.100715ms,4.605666ms,6.974564ms
00101000_0101000_011,y,0,1.751101ms,1.29645ms,10.304912ms,13.352463ms
0010001010100_000_11,y,0,1.517078ms,1.001643ms,5.826886ms,8.345607ms
011100011111_01000_1,y,0,1.346862ms,1.270434ms,6.300047ms,8.917343ms
0100100_101011_01111,y,0,1.634307ms,932.875µs,6.093475ms,8.660657ms
0000100000_0101111_1,y,0,1.275456ms,815.787µs,2.732727ms,4.82397ms
01001000_1011000_000,y,0,1.436527ms,928.793µs,5.483839ms,7.849159ms
011000100000_1111_00,y,0,1.328875ms,869.025µs,3.35132ms,5.54922ms
0001110111_1011_0000,y,0,1.354188ms,1.087415ms,4.92866ms,7.370263ms
0111110111_1011_0000,y,0,1.2959ms,722.96µs,2.6152ms,4.63406ms
011100100000_0100_11,y,0,1.382052ms,1.225898ms,6.151851ms,8.759801ms
001100010100_011_000,y,0,1.550485ms,1.047305ms,7.945765ms,10.543555ms
0011000000_0100100_1,y,0,1.391687ms,1.282799ms,6.561643ms,9.236129ms
0111011000100_0100_1,y,0,1.585522ms,1.096981ms,7.320789ms,10.003292ms
011001000101000_00_1,y,0,1.509497ms,992.673µs,5.952794ms,8.454964ms
010101000_1111011_00,y,0,1.446653ms,1.163801ms,5.668001ms,8.278455ms
0101000_011000_00111,y,0,1.49344ms,1.645735ms,13.436174ms,16.575349ms
0101010000_0011000_1,y,0,1.490287ms,1.823186ms,11.403408ms,14.716881ms
0010110000000_000_11,y,0,1.271598ms,1.060916ms,4.609032ms,6.941546ms
0101101111_00000_011,y,0,1.444188ms,1.208342ms,5.206482ms,7.859012ms
001110101111_00000_1,y,0,1.293563ms,902.514µs,4.283438ms,6.479515ms
1000110111_0111_0100,y,0,1.434103ms,1.478621ms,10.693942ms,13.606666ms
0101010100000_0100_1,y,0,1.595812ms,2.102565ms,13.994157ms,17.692534ms
001111101011_111_000,y,0,1.341439ms,975.607µs,4.949261ms,7.266307ms
00010110000_01111_11,y,0,1.345702ms,933.819µs,3.794949ms,6.07447ms
01110001111_10000_00,y,0,1.356761ms,1.18176ms,6.315028ms,8.853549ms
01101101111_0000_111,y,0,1.301725ms,908.873µs,3.503354ms,5.713952ms
0101000110000_0100_1,y,0,1.560479ms,1.223246ms,8.214471ms,10.998196ms
01110110111_10111_00,y,0,1.4048ms,823.738µs,4.572215ms,6.800753ms
000100111_010111_011,y,0,1.5205ms,903.775µs,6.101969ms,8.526244ms
01111001001000_11_00,y,0,1.460963ms,1.216669ms,9.284136ms,11.961768ms
01010000_011111_0100,y,0,1.435808ms,1.250142ms,9.01198ms,11.69793ms
01011000_111111_0100,y,0,1.357403ms,1.116654ms,6.183009ms,8.657066ms
011000000_10111_0100,y,0,1.35673ms,1.052043ms,5.232452ms,7.641225ms
001011000000_00100_1,y,0,1.360513ms,1.195211ms,7.396981ms,9.952705ms
00111111_11011_00100,y,0,1.3078ms,988.518µs,4.366205ms,6.662523ms
0101111111_0010000_1,y,0,1.298282ms,732.457µs,3.010581ms,5.04132ms
101010111_0111011_00,y,0,1.568552ms,1.323819ms,8.264565ms,11.156936ms
01101011011_010100_1,y,0,1.824865ms,1.475103ms,9.032149ms,12.332117ms
10001111_0110111_000,y,0,1.346753ms,1.119077ms,6.338817ms,8.804647ms
001110111_0000000_11,y,0,1.224892ms,978.804µs,2.948118ms,5.151814ms
00100100000_011011_1,y,0,1.421142ms,816.842µs,3.316057ms,5.554041ms
100001100000_0111_00,y,0,1.340522ms,931.573µs,4.678186ms,6.950281ms
011011011_00111_0111,y,0,1.527641ms,1.282733ms,7.420841ms,10.231215ms
010110000_011111_000,y,0,1.354233ms,1.096523ms,6.460164ms,8.91092ms
00111110111_0111_000,y,0,1.330814ms,751.211µs,3.832357ms,5.914382ms
0100010100000_111_00,y,0,1.370538ms,823.077µs,3.483489ms,5.677104ms
00100000_101111_0111,y,0,1.311716ms,638.469µs,2.927442ms,4.877627ms
0001101111_0110111_1,y,0,1.345313ms,1.027744ms,5.307842ms,7.680899ms
010100001000_01000_1,y,0,1.470572ms,1.282818ms,6.051283ms,8.804673ms
010111011011000_00_1,y,0,1.521005ms,1.059983ms,5.155094ms,7.736082ms
00100001000_00000_11,y,0,1.233543ms,812.775µs,3.31617ms,5.362488ms
01001100100000_000_1,y,0,1.399165ms,1.119088ms,6.576323ms,9.094576ms
010010000_00100_1111,y,0,1.400754ms,885.342µs,4.648309ms,6.934405ms
010100000_001000_111,y,0,1.366824ms,1.014751ms,4.607754ms,6.989329ms
011011010010111_00_1,y,0,1.699362ms,1.082374ms,11.164617ms,13.946353ms
0110111111_000100_11,y,0,1.278477ms,709.402µs,2.829532ms,4.817411ms
01011111001111_11_00,y,0,1.320389ms,747.052µs,3.568756ms,5.636197ms
010111000100_00000_1,y,0,1.322135ms,1.347762ms,6.609437ms,9.279334ms
011100101111_00000_1,y,0,1.329871ms,854.81µs,5.537085ms,7.721766ms
0001000100_1111_0000,y,0,1.272966ms,975.915µs,4.339215ms,6.588096ms
101011011_001000_000,y,0,1.506812ms,884.316µs,4.338744ms,6.729872ms
01001111_00111_00100,y,0,1.464982ms,1.488618ms,10.288705ms,13.242305ms
010110100111_011_000,y,0,1.649875ms,1.282741ms,12.029729ms,14.962345ms
010001100100_111_000,y,0,1.411754ms,1.223332ms,5.815806ms,8.450892ms
001001000_0011111_11,y,0,1.326109ms,715.288µs,3.951369ms,5.992766ms
010101111011_0111_00,y,0,1.55619ms,1.156275ms,8.175181ms,10.887646ms
01110100000_000000_1,y,0,1.296574ms,837.554µs,3.70054ms,5.834668ms
01011111011000_000_1,y,0,1.370671ms,902.879µs,3.762764ms,6.036314ms
11001001111_01000_00,y,0,1.443957ms,1.045027ms,6.121989ms,8.610973ms
010010101111_01111_1,y,0,1.540826ms,1.178433ms,7.311593ms,10.030852ms
010010000_01000100_1,y,0,1.5225ms,1.08953ms,5.85415ms,8.46618ms
01110000_00111_00000,y,0,1.324067ms,1.01881ms,5.487329ms,7.830206ms
0101100000_0111_1011,y,0,1.474944ms,1.177797ms,7.770787ms,10.423528ms
01011110111_0000_111,y,0,1.299249ms,797.838µs,3.596126ms,5.693213ms
010101000_001000_111,y,0,1.506507ms,1.258775ms,6.944754ms,9.710036ms
010100000_00110111_1,y,0,1.393813ms,1.372554ms,8.358883ms,11.12525ms
001001000_00011000_1,y,0,1.409309ms,1.140521ms,7.183526ms,9.733356ms
0111111111_110111_00,y,0,1.239361ms,827.531µs,2.765092ms,4.831984ms
01010110000_011011_1,y,0,1.65353ms,1.457143ms,11.947288ms,15.057961ms
0100101111_0100100_1,y,0,1.638293ms,1.310979ms,10.05623ms,13.005502ms
1010000100_011011_00,y,0,1.477408ms,1.142438ms,6.307218ms,8.927064ms
010011000_010111_011,y,0,1.547437ms,1.494128ms,14.416441ms,17.458006ms
0010000010000_0111_1,y,0,1.314999ms,688.848µs,2.289737ms,4.293584ms
00101100111011_000_1,y,0,1.542239ms,1.350858ms,8.108395ms,11.001492ms
0110000_010111_00000,y,0,1.334616ms,1.101893ms,6.495507ms,8.932016ms
010001000100_1111_00,y,0,1.343279ms,746.302µs,2.827788ms,4.917369ms
001111101011_0000_11,y,0,1.34306ms,864.466µs,3.800722ms,6.008248ms
010010000_0010100_11,y,0,1.491065ms,1.349579ms,7.369136ms,10.20978ms
0010001111_11011_000,y,0,1.321797ms,889.268µs,4.405574ms,6.616639ms
0100101000_101011_00,y,0,1.674218ms,1.087105ms,6.496415ms,9.257738ms
01110001111_01000_00,y,0,1.401338ms,1.064053ms,7.219525ms,9.684916ms
0100001101000_111_00,y,0,1.401026ms,1.105372ms,4.220363ms,6.726761ms
0011001111_0111111_1,y,0,1.332819ms,1.110483ms,5.316253ms,7.759555ms
00111011_011000_0111,y,0,1.504636ms,1.258048ms,9.542671ms,12.305355ms
0101011111_100000_00,y,0,1.340187ms,1.387158ms,6.221115ms,8.94846ms
00101000_0011111_000,y,0,1.351458ms,1.367804ms,7.67559ms,10.394852ms
01101000110000_11_00,y,0,1.453344ms,1.05244ms,6.80999ms,9.315774ms
010011011111_00100_1,y,0,1.456424ms,1.297645ms,6.680875ms,9.434944ms
011100111_11011_0100,y,0,1.465029ms,941.467µs,6.789062ms,9.195558ms
010111_011000_001000,y,0,1.52866ms,1.352188ms,7.980784ms,10.861632ms
0110000_000100_00111,y,0,1.402744ms,1.197246ms,6.611759ms,9.211749ms
001000010000_0000_11,y,0,1.28471ms,813.181µs,2.843911ms,4.941802ms
1100111111_011111_00,y,0,1.29973ms,949.025µs,3.740611ms,5.989366ms
01011100010000_000_1,y,0,1.349346ms,1.276764ms,6.926436ms,9.552546ms
00101100000000_000_1,y,0,1.273389ms,1.30487ms,4.622049ms,7.200308ms
011100110101011_00_1,y,0,1.65704ms,1.323936ms,11.15704ms,14.138016ms
